    Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C       C_BSY(uA)      AirMon_BSY     AirMon_B       C_D(nA)        AirMon_D       AirMon_L       AirMon_SL      IPM1C01        IPM1C02        IPM2C01        IPM2C02        IPM3C01        IPM3C02
  7.0650000e+04  2.1835100e+03  8.3333328e-06  3.1315738e-07  1.0431500e+04  4.9999997e-05  2.3322544e-07  8.3333328e-06  1.9887151e-07  9.9999999e-09  4.3475868e-01  3.5692869e-07  8.4200095e-08  1.9853980e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  2.7763153e+00  2.3082600e+00
  7.0710000e+04  2.1835100e+03  2.6271244e+00  2.5304745e-07  1.0431500e+04  1.2734159e+00  2.3310221e-07  0.0000000e+00  5.1341484e-07  9.9999999e-09  4.3250156e-01  3.2365867e-07  1.0244912e-07  1.4502703e-07  1.0641562e+01  1.1619435e+01  0.0000000e+00  0.0000000e+00  7.7215120e+00  6.6265889e+00
  7.0770000e+04  2.1835100e+03  1.6074029e+01  2.6930408e-07  1.0431500e+04  1.3257258e+00  2.3443703e-07  0.0000000e+00  1.3960847e-07  9.9999999e-09  1.3755372e+02  3.1905752e-07  5.6513101e-08  2.3048371e-07  3.3383180e+01  3.3655744e+01  0.0000000e+00  0.0000000e+00  4.9921388e+00  4.2673347e+00
  7.0830000e+04  2.1835100e+03  5.4112481e+01  2.5893468e-07  1.0431500e+04  1.6389164e+01  2.1689733e-07  4.1666664e-05  9.2991530e-08  9.9999999e-09  2.2171736e+02  4.8657871e-07  7.9228699e-08  1.7472325e-07  9.7433068e+01  9.7912777e+01  0.0000000e+00  0.0000000e+00  3.7013779e+01  4.3399387e+01
  7.0890000e+04  2.1835100e+03  2.4999998e-05  2.4067099e-07  1.0431500e+04  1.9937107e+01  3.0034238e-07  1.6666666e-05  5.6686934e-08  9.9999999e-09  2.6454788e+02  4.9144882e-07  1.0002801e-07  1.8424724e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  4.4804434e+01  5.2411605e+01
  7.0950000e+04  2.1835100e+03  5.2489846e+00  2.3896816e-07  1.0431500e+04  1.9585830e+01  2.9681763e-07  8.3333328e-06  5.5527359e-08  9.9999999e-09  2.1724690e+02  4.6273927e-07  6.9422528e-08  2.1427757e-07  1.9106829e+01  1.7075666e+01  0.0000000e+00  0.0000000e+00  4.4265908e+01  5.1661030e+01
  7.1010000e+04  2.1835100e+03  5.6119845e+00  2.1885819e-07  1.0431500e+04  1.9078731e+01  3.4532550e-07  8.3333328e-06  6.2971497e-08  9.9999999e-09  2.4485438e+02  5.8520602e-07  3.5425626e-08  1.7533136e-07  2.1968843e+01  2.4254620e+01  0.0000000e+00  0.0000000e+00  4.4062580e+01  5.0740651e+01
  7.1070000e+04  2.1835100e+03  3.8931599e+01  1.9279973e-07  1.0431500e+04  8.9763620e+00  2.7547565e-07  2.4999998e-05  3.4624975e-08  9.9999999e-09  2.2665962e+02  5.3149383e-07  7.4325307e-08  1.9922389e-07  7.6122534e+01  7.9481899e+01  0.0000000e+00  0.0000000e+00  2.2611156e+01  2.4597978e+01
  7.1130000e+04  2.1835100e+03  1.8420465e+01  2.0859720e-07  1.0431500e+04  1.1506248e+00  2.4349212e-07  0.0000000e+00  7.2164623e-08  9.9999999e-09  2.2004769e+02  5.4880370e-07  5.5240064e-08  1.7967401e-07  4.1291185e+01  4.4091954e+01  0.0000000e+00  0.0000000e+00  4.8954511e+00  4.2345676e+00
  7.1190000e+04  2.1835100e+03  9.5572654e+00  2.5830449e-07  1.0431500e+04  6.6570291e-01  3.2981466e-07  3.3333331e-05  7.1659296e-08  9.9999999e-09  2.1107992e+02  5.6094678e-07  1.6074130e-05  2.1353671e-07  2.0041645e+01  2.0295077e+01  0.0000000e+00  0.0000000e+00  3.2038283e+00  2.9617757e+00
  7.1250000e+04  2.1835100e+03  8.9237431e+01  3.4782619e-07  1.0431500e+04  4.9086638e-01  3.7310531e-07  2.4999998e-05  3.0361029e-08  9.9999999e-09  1.5497272e+02  4.2204594e-07  6.0940339e-08  2.1150849e-07  1.5248681e+02  1.5630890e+02  0.0000000e+00  0.0000000e+00  2.3767012e+00  2.2123165e+00
  7.1310000e+04  2.1835100e+03  9.7866094e+01  5.0062677e-07  1.0431500e+04  1.4855047e+00  2.6489762e-07  1.6666666e-05  8.1266048e-08  9.9999999e-09  2.7295762e+02  5.1226193e-07  9.8961845e-08  1.5997562e-07  1.6646255e+02  1.7079244e+02  0.0000000e+00  0.0000000e+00  6.3448467e+00  5.4834610e+00
  7.1370000e+04  2.1835100e+03  1.0682966e+02  5.3293182e-07  1.0431500e+04  1.8209968e+01  3.4249291e-07  0.0000000e+00  2.2322699e-08  9.9999999e-09  3.0621403e+02  5.7501152e-07  5.7520835e-08  1.6449824e-07  1.8193528e+02  1.8679834e+02  0.0000000e+00  0.0000000e+00  4.0433103e+01  4.7699584e+01
  7.1430000e+04  2.1835100e+03  1.0589055e+02  6.0615777e-07  1.0431500e+04  2.0560675e+01  3.2922863e-07  8.3333328e-06  4.5396503e-08  9.9999999e-09  2.6654078e+02  5.7323445e-07  5.7235523e-08  1.8386077e-07  1.8039777e+02  1.8500374e+02  0.0000000e+00  0.0000000e+00  4.6405206e+01  5.4304750e+01
  7.1490000e+04  2.1835100e+03  1.1441913e+02  6.1813543e-07  1.0431500e+04  2.1929972e+01  3.1079224e-07  0.0000000e+00  6.4042007e-08  9.9999999e-09  2.8586415e+02  5.2956360e-07  6.5533556e-06  1.9619653e-07  1.9452369e+02  1.9944875e+02  0.0000000e+00  0.0000000e+00  4.8875209e+01  5.7531734e+01
  7.1550000e+04  2.1835100e+03  5.5839070e+01  4.8249125e-07  1.0431500e+04  1.7939666e+01  3.3797900e-07  8.3333328e-06  4.6629152e-08  9.9999999e-09  2.4734293e+02  5.3289129e-07  9.3295183e-08  2.1330294e-07  1.0120856e+02  1.0073454e+02  0.0000000e+00  0.0000000e+00  4.1754396e+01  4.7523264e+01
  7.1610000e+04  2.1835100e+03  1.4209226e+01  3.5976042e-07  1.0431500e+04  1.5975400e+01  3.1741054e-07  0.0000000e+00  3.1041028e-08  9.9999999e-09  2.3285764e+02  5.6151372e-07  7.6181819e-08  2.3352901e-07  2.9726072e+01  2.8932986e+01  0.0000000e+00  0.0000000e+00  3.6388156e+01  4.2069072e+01
  7.1670000e+04  2.1835100e+03  1.2618477e+02  5.4598165e-07  1.0431500e+04  1.5216558e+01  2.4799948e-07  1.6666666e-05  3.6784668e-08  9.9999999e-09  1.9051803e+02  4.4434082e-07  4.6382419e-08  2.1462883e-07  2.1332245e+02  2.1819833e+02  0.0000000e+00  0.0000000e+00  3.3278290e+01  3.9633063e+01
  7.1730000e+04  2.1835100e+03  1.2380816e+02  6.0960242e-07  1.0431500e+04  2.3351639e+01  3.3034959e-07  0.0000000e+00  7.4937613e-08  9.9999999e-09  2.9866081e+02  5.2589734e-07  9.1851885e-08  2.4054609e-07  2.0898440e+02  2.1428756e+02  0.0000000e+00  0.0000000e+00  5.1837844e+01  6.0928861e+01
  7.1790000e+04  2.1835100e+03  1.3136253e+02  7.4743289e-07  1.0431500e+04  2.4792780e+01  3.4058585e-07  3.3333331e-05  5.7484736e-08  9.9999999e-09  3.0997614e+02  5.6374218e-07  6.1858368e-08  2.2966530e-07  2.2102193e+02  2.2707671e+02  0.0000000e+00  0.0000000e+00  5.3944160e+01  6.4235477e+01
  7.1850000e+04  2.1835100e+03  1.1459227e+02  6.8871228e-07  1.0431500e+04  1.8768193e+01  3.6570086e-07  3.3333331e-05  1.8726268e-05  9.9999999e-09  2.7686098e+02  6.2168210e-07  5.3123562e-08  1.9396829e-07  1.9258188e+02  1.9839497e+02  0.0000000e+00  0.0000000e+00  4.2001091e+01  4.9142109e+01
  7.1910000e+04  2.1835100e+03  9.9670228e+01  6.2173467e-07  1.0431500e+04  2.0394987e+01  3.7353712e-07  0.0000000e+00  5.9145055e-08  9.9999999e-09  2.7567200e+02  5.6747253e-07  1.0410503e-07  1.9162918e-07  1.6832062e+02  1.7310659e+02  0.0000000e+00  0.0000000e+00  4.6274220e+01  5.3486544e+01
  7.1970000e+04  2.1835100e+03  1.0854124e+02  6.6701260e-07  1.0431500e+04  1.6830781e+01  3.8583224e-07  1.6666666e-05  4.8137590e-08  9.9999999e-09  2.7033714e+02  5.3868422e-07  7.0136961e-08  1.6555465e-07  1.8375715e+02  1.8875178e+02  0.0000000e+00  0.0000000e+00  3.7821678e+01  4.3979760e+01
  7.2030000e+04  2.1835100e+03  6.8322899e+01  6.1563150e-07  1.0431500e+04  1.9817046e+01  3.3307215e-07  0.0000000e+00  5.9472255e-08  9.9999999e-09  2.9778173e+02  5.7983998e-07  7.4631241e-08  2.7938465e-07  1.1751561e+02  1.2097769e+02  0.0000000e+00  0.0000000e+00  4.3910504e+01  5.1669081e+01
  7.2090000e+04  2.1835100e+03  7.3149947e+01  6.1832249e-07  1.0431500e+04  1.3690790e+01  3.0341709e-07  3.3333331e-05  1.9299222e-05  9.9999999e-09  1.7522907e+02  5.4574513e-07  5.4773180e-08  1.9326640e-07  1.2340107e+02  1.2667378e+02  0.0000000e+00  0.0000000e+00  3.0093406e+01  3.5669262e+01
  7.2150000e+04  2.1835100e+03  9.2569894e+01  6.1607616e-07  1.0431500e+04  1.9263982e+01  3.1134710e-07  0.0000000e+00  6.1459238e-08  9.9999999e-09  2.6070123e+02  4.7691565e-07  9.6029811e-08  2.1734147e-07  1.5749383e+02  1.6164121e+02  0.0000000e+00  0.0000000e+00  4.3745842e+01  5.0665832e+01
  7.2210000e+04  2.1835100e+03  9.0160104e+01  6.0093046e-07  1.0431500e+04  2.1980550e+01  3.3272565e-07  1.6669856e-05  4.2649117e-08  9.9999999e-09  2.8206787e+02  5.6097196e-07  9.4040491e-08  1.7582392e-07  1.5338728e+02  1.5754595e+02  0.0000000e+00  0.0000000e+00  4.9012015e+01  5.7511438e+01
  7.2270000e+04  2.1835100e+03  8.7877706e+01  6.5120662e-07  1.0431500e+04  1.7572090e+01  2.6235876e-07  8.3333328e-06  1.1858342e-07  9.9999999e-09  2.2850009e+02  5.4653527e-07  4.7847465e-08  2.7488905e-07  1.4864265e+02  1.5258083e+02  0.0000000e+00  0.0000000e+00  3.9040420e+01  4.5891746e+01
  7.2330000e+04  2.1835100e+03  7.5621121e+01  5.3178784e-07  1.0431500e+04  1.5665497e+01  3.1638014e-07  0.0000000e+00  5.8555562e-08  9.9999999e-09  2.0649378e+02  4.6955453e-07  8.2812959e-08  2.3212505e-07  1.2833699e+02  1.3181610e+02  0.0000000e+00  0.0000000e+00  3.5609626e+01  4.1352099e+01
  7.2390000e+04  2.1835100e+03  1.2545485e+02  6.9492466e-07  1.0431500e+04  2.3813734e+01  3.3432536e-07  8.3333328e-06  7.6733848e-08  9.9999999e-09  2.9818237e+02  4.6866124e-07  7.7442438e-08  2.3010015e-07  2.1190482e+02  2.1756763e+02  0.0000000e+00  0.0000000e+00  5.1937901e+01  6.1836563e+01
  7.2450000e+04  2.1835100e+03  4.5387604e+01  5.6310009e-07  1.0431500e+04  1.4353769e+01  3.6381132e-07  1.6666666e-05  8.7573547e-08  9.9999999e-09  2.2715592e+02  5.9338472e-07  7.6508640e-08  1.8663093e-07  7.7567892e+01  7.9588505e+01  0.0000000e+00  0.0000000e+00  3.4802029e+01  3.8448177e+01
  7.2510000e+04  2.1835100e+03  9.6226249e+01  6.2071552e-07  1.0431500e+04  1.8473644e+01  3.4466360e-07  1.6666666e-05  6.6614126e-08  9.9999999e-09  2.6313444e+02  5.0188943e-07  6.7704134e-08  2.1535263e-07  1.6291264e+02  1.6720693e+02  0.0000000e+00  0.0000000e+00  4.2343502e+01  4.8586950e+01
  7.2570000e+04  2.1835100e+03  1.0495085e+02  6.5772152e-07  1.0431500e+04  2.2352127e+01  3.4369785e-07  0.0000000e+00  7.4542694e-08  9.9999999e-09  2.9085190e+02  5.8468378e-07  6.6934805e-08  1.8254577e-07  1.7704437e+02  1.8187614e+02  0.0000000e+00  0.0000000e+00  4.8844766e+01  5.8079920e+01
  7.2630000e+04  2.1835100e+03  3.9112529e+01  5.8970982e-07  1.0431500e+04  1.8111015e+01  3.2981815e-07  8.3333328e-06  1.8803849e-05  9.9999999e-09  2.1727143e+02  4.6259043e-07  7.2307780e-08  1.7899017e-07  6.9357246e+01  7.1986300e+01  0.0000000e+00  7.3268470e-02  4.0218092e+01  4.7228345e+01
  7.2690000e+04  2.1835100e+03  5.6059759e+01  4.4813723e-07  1.0431500e+04  2.1252176e+01  2.8776274e-07  8.3333328e-06  4.5151708e-08  9.9999999e-09  2.8760879e+02  4.5349853e-07  5.6194232e-08  1.8895657e-07  1.0196445e+02  1.0663396e+02  0.0000000e+00  0.0000000e+00  4.6908072e+01  5.5088654e+01
  7.2750000e+04  2.1835100e+03  1.0755542e+02  5.8450593e-07  1.0431500e+04  2.0753175e+01  3.3825747e-07  8.3333328e-06  6.3934033e-08  9.9999999e-09  2.7589823e+02  5.4141467e-07  5.8208286e-08  2.1582437e-07  1.8105183e+02  1.8718612e+02  0.0000000e+00  0.0000000e+00  4.5638194e+01  5.4076736e+01
  7.2810000e+04  2.1835100e+03  8.3660695e+00  4.9780646e-07  1.0431500e+04  6.1810062e+00  2.8670418e-07  1.6666666e-05  4.7566677e-08  9.9999999e-09  2.8350469e+02  5.6338759e-07  6.8724526e-08  2.7996006e-07  2.4960847e+01  2.7598469e+01  0.0000000e+00  0.0000000e+00  1.3320045e+01  1.5993736e+01
  7.2870000e+04  2.1835100e+03  3.3333331e-05  4.1053322e-07  1.0431500e+04  6.6666662e-05  3.1580250e-07  8.3333328e-06  6.5410574e-08  9.9999999e-09  2.3177765e+02  4.9670361e-07  7.4900215e-08  1.4122650e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  7.2930000e+04  2.1835100e+03  8.3333328e-06  3.5817794e-07  1.0431500e+04  4.1670166e-05  1.9479286e-07  0.0000000e+00  3.6409269e-08  9.9999999e-09  2.3070643e+02  4.6339530e-07  5.0956148e-08  1.7608205e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  7.2990000e+04  2.1835100e+03  1.6666666e-05  2.9449456e-07  1.0431500e+04  5.8333330e-05  2.4029019e-07  1.6666666e-05  2.4086334e-08  9.9999999e-09  2.8177265e+02  5.2481857e-07  2.4985918e-08  2.0133367e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  7.3050000e+04  2.1835100e+03  8.3333328e-06  2.5349854e-07  1.0431500e+04  9.9693873e-01  3.2969374e-07  8.3333328e-06  3.0022550e-08  9.9999999e-09  3.1252583e+02  5.3845377e-07  7.6373480e-08  1.5390006e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  4.0364852e+00  3.3707504e+00
  7.3110000e+04  2.1835100e+03  2.4999998e-05  3.1209618e-07  1.0431500e+04  3.7370699e+00  5.7902856e-07  8.3333328e-06  5.3523792e-08  9.9999999e-09  3.2808901e+02  5.5494913e-07  5.7882067e-08  1.4438855e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.7148800e+01  1.4185230e+01
  7.3170000e+04  2.1835100e+03  8.3333328e-06  2.9045706e-07  1.0431500e+04  7.1483122e+00  5.0057268e-07  8.3333328e-06  7.3799794e-08  9.9999999e-09  2.8592705e+02  5.7452417e-07  1.1067758e-07  1.5390063e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  2.0689486e+01  1.7986985e+01
  7.3230000e+04  2.1835100e+03  1.6666666e-05  2.4708942e-07  1.0431500e+04  5.0165541e+00  2.8830691e-07  8.3333328e-06  5.3177837e-08  9.9999999e-09  2.3904931e+02  5.1608429e-07  2.9304274e-08  2.0352873e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  1.2684891e+01  1.1631946e+01
  7.3290000e+04  2.1835100e+03  7.5131310e+00  2.9863667e-07  1.0431500e+04  4.2068478e+00  3.0602268e-07  8.3333328e-06  4.8358981e-08  9.9999999e-09  3.0907057e+02  4.8708943e-07  6.9488358e-08  1.6630009e-07  2.8206362e+01  3.1776196e+01  0.0000000e+00  0.0000000e+00  1.0696899e+01  1.0035004e+01
  7.3350000e+04  2.1835100e+03  4.8833014e+01  2.6072664e-07  1.0431500e+04  2.5498903e+00  2.5858215e-07  1.6666666e-05  1.3879965e-07  9.9999999e-09  1.9555810e+02  4.7730636e-07  1.0304465e-07  2.1238334e-07  9.0166677e+01  9.1493421e+01  0.0000000e+00  0.0000000e+00  1.1981631e+01  1.0066534e+01
  7.3410000e+04  2.1835100e+03  1.9933546e+01  2.8328539e-07  1.0431500e+04  1.0730037e+01  2.2295571e-07  0.0000000e+00  7.5406338e-08  9.9999999e-09  1.9051860e+02  4.2413672e-07  7.8638663e-08  2.5260336e-07  4.3408428e+01  4.5895940e+01  0.0000000e+00  0.0000000e+00  2.5952386e+01  2.7221039e+01
  7.3470000e+04  2.1835100e+03  2.2372795e+01  2.7747721e-07  1.0431500e+04  1.8741771e+01  2.6877741e-07  0.0000000e+00  3.1752222e-08  9.9999999e-09  2.4179802e+02  4.4417381e-07  1.0903879e-05  9.7237007e-08  4.6851264e+01  4.7196209e+01  0.0000000e+00  0.0000000e+00  4.2471466e+01  4.9164093e+01
  7.3530000e+04  2.1835100e+03  5.3574849e+01  2.5220213e-07  1.0431500e+04  2.2575029e+01  3.3680802e-07  8.3333328e-06  4.0187434e-08  9.9999999e-09  2.7765093e+02  4.4304321e-07  5.6297587e-08  2.1036589e-07  9.5792434e+01  9.6621956e+01  0.0000000e+00  0.0000000e+00  4.9043759e+01  5.7459043e+01
  7.3590000e+04  2.1835100e+03  2.0872755e+01  3.2409207e-07  1.0431500e+04  1.3610559e+01  3.1655130e-07  8.3333328e-06  3.1558524e-08  9.9999999e-09  1.8355371e+02  4.8372832e-07  9.2032878e-08  1.8729865e-07  4.4302941e+01  4.2697806e+01  0.0000000e+00  0.0000000e+00  3.1591757e+01  3.6121479e+01
  7.3650000e+04  2.1835100e+03  6.2452863e+01  3.2486542e-07  1.0431500e+04  1.7429685e+01  3.1828015e-07  0.0000000e+00  4.7597968e-08  9.9999999e-09  2.1709946e+02  4.5937178e-07  6.8513287e-08  1.5441397e-07  1.1037665e+02  1.1111071e+02  0.0000000e+00  0.0000000e+00  3.8702518e+01  4.5519322e+01
  7.3710000e+04  2.1835100e+03  8.6980505e+01  4.4940053e-07  1.0431500e+04  1.6611490e+01  3.0251744e-07  8.3333328e-06  6.9062992e-08  9.9999999e-09  2.0504021e+02  5.0961345e-07  1.0039134e-07  1.5144310e-07  1.4937145e+02  1.5172067e+02  0.0000000e+00  0.0000000e+00  3.6781729e+01  4.3391135e+01
  7.3770000e+04  2.1835100e+03  1.1581717e+02  6.5171476e-07  1.0431500e+04  2.2562285e+01  3.4515956e-07  1.6666666e-05  1.9156431e-05  9.9999999e-09  2.6978019e+02  4.9550140e-07  1.1311416e-07  1.7045213e-07  1.9618363e+02  1.9986750e+02  0.0000000e+00  0.0000000e+00  4.8222592e+01  5.8266932e+01
  7.3830000e+04  2.1835100e+03  1.1002441e+02  6.2122619e-07  1.0431500e+04  2.0530972e+01  2.6487462e-07  3.3333331e-05  6.3206731e-08  9.9999999e-09  2.2674185e+02  4.8595600e-07  1.0398867e-07  1.7746284e-07  1.8625060e+02  1.8974485e+02  0.0000000e+00  0.0000000e+00  4.4305866e+01  5.3248553e+01
  7.3890000e+04  2.1835100e+03  1.0248130e+02  6.8996701e-07  1.0431500e+04  1.8078692e+01  2.9022843e-07  8.3333328e-06  5.0461718e-08  9.9999999e-09  1.7173646e+02  4.0846972e-07  7.5459647e-08  1.7769110e-07  1.7399437e+02  1.7718113e+02  0.0000000e+00  0.0000000e+00  4.0159365e+01  4.7435170e+01
  7.3950000e+04  2.1835100e+03  5.8610914e+01  6.0160573e-07  1.0431500e+04  2.0189312e+01  3.2986074e-07  8.3333328e-06  5.6475992e-08  9.9999999e-09  2.7864728e+02  5.0314064e-07  7.5939562e-08  2.2092055e-07  1.0210595e+02  1.0308563e+02  0.0000000e+00  0.0000000e+00  4.3608251e+01  5.2532019e+01
  7.4010000e+04  2.1835100e+03  1.0092064e+02  4.7635332e-07  1.0431500e+04  1.8112227e+01  2.6330790e-07  2.4999998e-05  4.7747145e-08  9.9999999e-09  2.5583602e+02  5.2531313e-07  9.4912018e-08  2.4143765e-07  1.7193374e+02  1.7490802e+02  0.0000000e+00  0.0000000e+00  4.0122971e+01  4.7434078e+01
  7.4070000e+04  2.1835100e+03  9.6909695e+01  5.4643664e-07  1.0431500e+04  1.6286969e+01  2.7357927e-07  8.3333328e-06  1.8843504e-05  9.9999999e-09  2.3928041e+02  4.3771769e-07  7.4370715e-08  1.9326053e-07  1.6447716e+02  1.6736993e+02  0.0000000e+00  0.0000000e+00  3.6790083e+01  4.2928178e+01
  7.4130000e+04  2.1835100e+03  1.2559862e+02  6.9322479e-07  1.0431500e+04  2.3082423e+01  3.0777683e-07  8.3333328e-06  1.8438217e-08  9.9999999e-09  3.0056883e+02  4.4823523e-07  1.0810429e-07  1.9821848e-07  2.1288380e+02  2.1657937e+02  0.0000000e+00  0.0000000e+00  5.0413626e+01  6.0059988e+01
  7.4190000e+04  2.1835100e+03  1.2560014e+02  7.6899718e-07  1.0431500e+04  2.3143723e+01  3.7856127e-07  0.0000000e+00  3.9364403e-08  9.9999999e-09  3.0197012e+02  5.1652330e-07  6.1619451e-08  1.9220986e-07  2.1257995e+02  2.1633762e+02  0.0000000e+00  0.0000000e+00  5.0260309e+01  6.0093989e+01
  7.4250000e+04  2.1835100e+03  1.1593444e+02  6.4320050e-07  1.0431500e+04  2.1306559e+01  3.0308179e-07  8.3333328e-06  5.4144148e-08  9.9999999e-09  2.7848138e+02  5.0516998e-07  6.6321540e-08  2.1200528e-07  1.9623837e+02  1.9988416e+02  0.0000000e+00  0.0000000e+00  4.6287186e+01  5.5318183e+01
  7.4310000e+04  2.1835100e+03  1.0641384e+02  6.6408896e-07  1.0431500e+04  6.2211775e+00  3.6139918e-07  1.6666666e-05  1.8184197e-07  9.9999999e-09  2.5738775e+02  4.9699482e-07  8.6950778e-08  1.3480017e-07  1.8064154e+02  1.8413861e+02  0.0000000e+00  0.0000000e+00  1.3936907e+01  1.6335867e+01
  7.4370000e+04  2.1835100e+03  1.0671710e+02  5.8173873e-07  1.0431500e+04  1.5960584e+01  3.0516200e-07  8.3333328e-06  1.8615994e-07  9.9999999e-09  2.5483530e+02  4.5927785e-07  9.2770262e-08  4.4209354e-06  1.8029533e+02  1.8394503e+02  0.0000000e+00  0.0000000e+00  3.7366909e+01  4.3047651e+01
  7.4430000e+04  2.1835100e+03  8.9547781e+01  6.4895345e-07  1.0431500e+04  2.2531414e+01  3.1851110e-07  0.0000000e+00  2.1233279e-08  9.9999999e-09  2.9448794e+02  4.7160226e-07  6.0526980e-08  1.6619628e-07  1.5288460e+02  1.5561791e+02  0.0000000e+00  0.0000000e+00  4.9505824e+01  5.8650865e+01
  7.4490000e+04  2.1835100e+03  1.2956502e+02  7.1150712e-07  1.0431500e+04  2.2680128e+01  4.0373735e-07  0.0000000e+00  3.4756286e-08  9.9999999e-09  3.1130843e+02  5.5436707e-07  9.8140583e-08  1.9598820e-07  2.1920863e+02  2.2376972e+02  0.0000000e+00  0.0000000e+00  5.0272173e+01  5.9115313e+01
  7.4550000e+04  2.1835100e+03  9.0958517e+01  6.4209994e-07  1.0431500e+04  1.6654528e+01  3.0796760e-07  8.3333328e-06  4.9985464e-08  9.9999999e-09  2.2163655e+02  4.4454878e-07  5.3970102e-08  1.8056359e-07  1.5434212e+02  1.5801667e+02  0.0000000e+00  0.0000000e+00  3.6898549e+01  4.3512255e+01
  7.4610000e+04  2.1835100e+03  1.2817968e+02  6.9088664e-07  1.0431500e+04  1.8642972e+01  3.5509136e-07  1.6666666e-05  9.2014714e-08  9.9999999e-09  3.0661118e+02  5.5152074e-07  7.5361064e-08  1.0389849e-07  2.1668876e+02  2.2182160e+02  0.0000000e+00  0.0000000e+00  4.1034577e+01  4.8498357e+01
  7.4670000e+04  2.1835100e+03  1.0280864e+02  7.3262498e-07  1.0431500e+04  1.9467198e+01  3.8127758e-07  8.3333328e-06  1.1490878e-07  9.9999999e-09  2.4441782e+02  4.9079724e-07  8.4421489e-08  2.5440977e-07  1.7472462e+02  1.7874618e+02  0.0000000e+00  0.0000000e+00  4.2892735e+01  5.1009915e+01
  7.4730000e+04  2.1835100e+03  9.9450308e+01  6.4803770e-07  1.0431500e+04  2.2038210e+01  3.1906806e-07  0.0000000e+00  3.6416785e-08  9.9999999e-09  2.4656121e+02  4.6649718e-07  8.6426229e-08  1.3640976e-07  1.7124809e+02  1.7530610e+02  0.0000000e+00  0.0000000e+00  4.8623538e+01  5.5844134e+01
  7.4790000e+04  2.1835100e+03  6.1474374e+01  5.3571737e-07  1.0431500e+04  1.0473718e+01  3.7446335e-07  8.3333328e-06  6.2742572e-08  9.9999999e-09  1.4470881e+02  4.0357865e-07  5.8630604e-08  1.7614725e-07  1.0505137e+02  1.0725652e+02  0.0000000e+00  0.0000000e+00  2.4691111e+01  2.8423416e+01
  7.4850000e+04  2.1835100e+03  1.2741717e+02  6.9133454e-07  1.0431500e+04  2.3622094e+01  3.6117663e-07  0.0000000e+00  3.8529062e-08  9.9999999e-09  3.0315361e+02  4.6612958e-07  5.7196057e-08  2.1338844e-07  2.1569765e+02  2.2007945e+02  0.0000000e+00  0.0000000e+00  5.1057407e+01  6.1732573e+01
  7.4910000e+04  2.1835100e+03  1.1621474e+02  6.9547958e-07  1.0431500e+04  2.1912660e+01  3.3026015e-07  0.0000000e+00  7.0190022e-08  9.9999999e-09  2.8553058e+02  5.3336803e-07  6.5430954e-08  1.4597881e-07  1.9759848e+02  2.0166980e+02  0.0000000e+00  0.0000000e+00  4.7523868e+01  5.7269146e+01
  7.4970000e+04  2.1835100e+03  1.1952776e+02  7.2129778e-07  1.0431500e+04  2.1390310e+01  3.1576926e-07  0.0000000e+00  9.9855335e-08  9.9999999e-09  2.8365199e+02  4.6943503e-07  2.4795262e-08  1.5520238e-07  2.0264734e+02  2.0665876e+02  0.0000000e+00  0.0000000e+00  4.6559286e+01  5.6033831e+01
  7.5030000e+04  2.1835100e+03  1.2154505e+02  7.6566166e-07  1.0431500e+04  2.2162580e+01  3.4107441e-07  1.6666666e-05  8.5745578e-08  9.9999999e-09  2.7031021e+02  5.1956549e-07  4.7449809e-08  1.3443829e-07  2.0598725e+02  2.1012043e+02  0.0000000e+00  0.0000000e+00  4.8487465e+01  5.8031348e+01
  7.5090000e+04  2.1835100e+03  9.1985736e+01  5.6732342e-07  1.0431500e+04  1.7142418e+01  3.9043003e-07  8.3333328e-06  7.1718068e-08  9.9999999e-09  2.1518455e+02  4.0122977e-07  1.1605770e-07  1.9837707e-07  1.5620149e+02  1.5929830e+02  0.0000000e+00  0.0000000e+00  3.7726331e+01  4.5324730e+01
  7.5150000e+04  2.1835100e+03  1.2195609e+02  7.5807270e-07  1.0431500e+04  2.2587453e+01  2.5394803e-07  1.6666666e-05  4.3156102e-08  9.9999999e-09  2.7916106e+02  4.9021574e-07  3.9132770e-08  1.0515813e-07  2.0716043e+02  2.1136341e+02  0.0000000e+00  0.0000000e+00  4.9203299e+01  5.9106942e+01
