   Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C     C_BSY(uA)      AirMon_BSY      AirMon_B        C_D(nA)        AirMon_D      AirMon_L       AirMon_SL
  4.3770000e+04  2.1835100e+03  4.2508331e-01  1.7494578e-07  1.0431500e+04  2.1595695e+00  4.3408104e-07  1.6666666e-05  3.7613324e-07  9.9999999e-09  3.1083615e-01  2.4930705e-07  2.1427662e-07  2.3547004e-07
  4.3830000e+04  2.1835100e+03  3.8236103e+00  1.7378912e-07  1.0431500e+04  1.9781757e+01  4.1639098e-07  8.3333328e-06  4.1181009e-07  9.9999999e-09  2.1949617e+02  2.6433603e-07  2.1771522e-07  2.1384385e-07
  4.3890000e+04  2.1835100e+03  2.0823046e+00  2.1740178e-07  1.0431500e+04  1.7845742e+01  4.1900681e-07  0.0000000e+00  2.1027850e-07  9.9999999e-09  4.6757099e+01  3.0876112e-07  1.6906718e-07  2.0137579e-07
  4.3950000e+04  2.1835100e+03  2.6963245e+00  1.8555149e-07  1.0431500e+04  1.9023352e+01  4.8665231e-07  2.4999998e-05  1.9695714e-07  9.9999999e-09  1.6118868e+01  1.5958918e-07  1.9308743e-07  1.8165628e-07
  4.4010000e+04  2.1835100e+03  2.4999998e-05  1.1197270e-07  1.0431500e+04  1.8148410e+01  4.4162717e-07  8.3333328e-06  3.1400572e-07  9.9999999e-09  1.7787361e+02  2.1806572e-07  1.6904578e-07  2.0262662e-07
  4.4070000e+04  2.1835100e+03  2.4999998e-05  1.4319581e-07  1.0431500e+04  2.2576696e+01  4.7517681e-07  1.6666666e-05  1.6100826e-07  9.9999999e-09  3.0609848e+02  4.2246082e-07  1.7196688e-07  1.9643071e-07
  4.4130000e+04  2.1835100e+03  1.6666666e-05  1.8868843e-07  1.0431500e+04  1.0028347e+01  4.1457041e-07  8.3333328e-06  9.0352273e-07  9.9999999e-09  1.2292986e+02  3.9008865e-07  1.7609639e-07  2.4579764e-07
  4.4190000e+04  2.1835100e+03  5.1555379e-01  1.9291984e-07  1.0431500e+04  2.3000240e+00  3.9359582e-07  8.3333328e-06  9.6172603e-07  9.9999999e-09  9.0443138e+01  2.1475058e-07  1.4810989e-07  2.2878778e-07
  4.4250000e+04  2.1835100e+03  9.7493587e+00  2.6605697e-07  1.0431500e+04  2.0594888e+01  3.7733674e-07  1.6666666e-05  2.3500056e-07  9.9999999e-09  2.6242927e+02  3.0120710e-07  1.5623541e-07  2.2762006e-07
  4.4310000e+04  2.1835100e+03  8.3678748e+01  2.3878067e-07  1.0431500e+04  1.7532514e+01  4.7044446e-07  1.6666666e-05  1.9829252e-07  9.9999999e-09  2.2212723e+02  3.5749726e-07  1.6134143e-07  2.0326744e-07
  4.4370000e+04  2.1835100e+03  1.0348825e+02  3.2713109e-07  1.0431500e+04  1.9041040e+01  4.6114990e-07  0.0000000e+00  2.0241597e-07  9.9999999e-09  2.4662302e+02  3.8845363e-07  1.1770042e-07  2.0240602e-07
  4.4430000e+04  2.1835100e+03  7.4237341e+01  3.2056697e-07  1.0431500e+04  1.6011700e+01  4.2916343e-07  8.3333328e-06  2.6537084e-07  9.9999999e-09  2.1830680e+02  3.8531231e-07  7.8561872e-08  2.5483004e-07
  4.4490000e+04  2.1835100e+03  7.9229616e+01  3.1530295e-07  1.0431500e+04  4.1420182e+00  4.0478169e-07  0.0000000e+00  4.8382564e-07  9.9999999e-09  1.9108503e+02  3.4523582e-07  1.0845404e-07  1.8323570e-07
  4.4550000e+04  2.1835100e+03  1.0434550e+02  3.9143488e-07  1.0431500e+04  1.8621973e+01  4.4306143e-07  1.6666666e-05  2.2058994e-07  9.9999999e-09  2.4832035e+02  3.5018252e-07  1.7614540e-07  2.4212471e-07
  4.4610000e+04  2.1835100e+03  9.1035010e+01  3.5763187e-07  1.0431500e+04  1.4683636e+01  4.0900710e-07  8.3333328e-06  3.0111775e-07  9.9999999e-09  2.0712856e+02  3.4100587e-07  1.9760896e-07  2.3620019e-07
  4.4670000e+04  2.1835100e+03  1.0023286e+02  3.8153596e-07  1.0431500e+04  1.7789353e+01  4.3678902e-07  8.3333328e-06  3.4664942e-07  9.9999999e-09  2.3917963e+02  3.6931428e-07  1.4300032e-07  2.1516150e-07
  4.4730000e+04  2.1835100e+03  1.1303931e+02  3.8510305e-07  1.0431500e+04  1.9679098e+01  4.5640173e-07  1.6666666e-05  3.0524244e-07  9.9999999e-09  2.7013105e+02  3.8998408e-07  1.4048177e-07  2.5089817e-07
  4.4790000e+04  2.1835100e+03  1.2256835e+02  3.2349710e-07  1.0431500e+04  2.5491360e+00  3.6356421e-07  1.6666666e-05  2.0487715e-07  9.9999999e-09  2.9281775e+02  4.0427597e-07  1.5304557e-07  2.3513369e-07
  4.4850000e+04  2.1835100e+03  1.2732987e+02  3.9889720e-07  1.0431500e+04  4.7499641e+00  3.3938195e-07  8.3333328e-06  1.6524057e-07  9.9999999e-09  2.8359440e+02  4.5193166e-07  1.1143314e-07  2.8559673e-07
  4.4910000e+04  2.1835100e+03  1.2430599e+02  4.0792830e-07  1.0431500e+04  1.8635692e+01  3.7791128e-07  3.3333331e-05  2.6832609e-07  9.9999999e-09  2.9500849e+02  3.9686135e-07  1.8298002e-07  1.9184578e-07
  4.4970000e+04  2.1835100e+03  1.3938049e+02  4.5926474e-07  1.0431500e+04  2.0456538e+01  3.9608350e-07  0.0000000e+00  2.5909870e-07  9.9999999e-09  3.2857862e+02  4.4426092e-07  1.9385536e-07  2.2861488e-07
  4.5030000e+04  2.1835100e+03  1.1940097e+02  4.2821237e-07  1.0431500e+04  1.7157111e+01  3.7739187e-07  1.6666666e-05  2.3783285e-07  9.9999999e-09  2.7261864e+02  4.4018928e-07  1.6735744e-07  2.0843146e-07
  4.5090000e+04  2.1835100e+03  1.3067267e+02  4.0130221e-07  1.0431500e+04  1.4632551e+01  4.4407124e-07  8.3333328e-06  2.1185647e-07  9.9999999e-09  3.0887092e+02  4.8746588e-07  1.5378258e-07  1.9818274e-07
  4.5150000e+04  2.1835100e+03  1.3599350e+02  4.9365609e-07  1.0431500e+04  2.0358167e+01  4.6623507e-07  0.0000000e+00  2.0632701e-07  9.9999999e-09  3.2170034e+02  4.1211308e-07  1.8183123e-07  2.7104812e-07
  4.5210000e+04  2.1835100e+03  1.2763495e+02  4.4855658e-07  1.0431500e+04  1.9017339e+01  4.2363773e-07  0.0000000e+00  1.9434216e-07  9.9999999e-09  3.0363434e+02  4.4750532e-07  1.7189638e-07  2.2018351e-07
  4.5270000e+04  2.1835100e+03  1.2364946e+02  5.0465277e-07  1.0431500e+04  1.8113005e+01  4.5546573e-07  0.0000000e+00  2.0367527e-07  9.9999999e-09  2.7654511e+02  4.5090975e-07  1.4531876e-07  2.6103959e-07
  4.5330000e+04  2.1835100e+03  8.6918212e+01  3.6906300e-07  1.0431500e+04  1.8800117e+01  3.8235342e-07  1.6666666e-05  2.4231138e-07  9.9999999e-09  3.0304083e+02  4.2110259e-07  1.6232473e-07  2.0923754e-07
  4.5390000e+04  2.1835100e+03  4.9504139e+01  2.1764321e-07  1.0431500e+04  1.6534015e+01  4.3104080e-07  0.0000000e+00  2.4102115e-07  9.9999999e-09  2.7012353e+02  4.8042267e-07  1.4483194e-07  2.2211970e-07
  4.5450000e+04  2.1835100e+03  8.6166224e+01  3.1235731e-07  1.0431500e+04  1.6856855e+01  4.1928074e-07  1.6666666e-05  2.7255952e-07  9.9999999e-09  2.7191888e+02  3.7984065e-07  1.6009665e-07  1.9416582e-07
  4.5510000e+04  2.1835100e+03  1.1811205e+02  3.7699828e-07  1.0431500e+04  1.7473387e+01  4.1614753e-07  8.3333328e-06  2.5496604e-07  9.9999999e-09  2.7331164e+02  4.1871962e-07  1.6834018e-07  2.6343236e-07
  4.5570000e+04  2.1835100e+03  1.2817271e+02  4.2787932e-07  1.0431500e+04  1.8939589e+01  4.4313679e-07  8.3333328e-06  2.3942647e-07  9.9999999e-09  3.0483015e+02  3.7234814e-07  1.5422836e-07  2.5982165e-07
  4.5630000e+04  2.1835100e+03  1.0098204e+02  3.9469852e-07  1.0431500e+04  1.5067527e+01  4.3297772e-07  8.3333328e-06  2.8131984e-07  9.9999999e-09  2.5291804e+02  4.0580649e-07  1.3462528e-07  2.2586371e-07
  4.5690000e+04  2.1835100e+03  5.0259389e+01  4.0866264e-07  1.0431500e+04  1.4648728e+01  4.3991605e-07  8.3333328e-06  1.9502192e-07  9.9999999e-09  2.6943621e+02  3.6380153e-07  1.4726451e-07  1.8630404e-07
  4.5750000e+04  2.1835100e+03  8.4344653e+01  3.1701962e-07  1.0431500e+04  1.2485164e+01  3.5798961e-07  8.3333328e-06  3.7182830e-07  9.9999999e-09  2.0184619e+02  3.7598293e-07  1.6758893e-07  2.1485408e-07
  4.5810000e+04  2.1835100e+03  7.9983603e+01  2.3774072e-07  1.0431500e+04  1.0256211e+01  3.7685561e-07  1.6666666e-05  5.3571717e-07  9.9999999e-09  1.6242034e+02  3.0281959e-07  1.1304460e-07  2.0315381e-07
  4.5870000e+04  2.1835100e+03  9.8399700e+01  4.1331165e-07  1.0431500e+04  1.3327158e+01  4.5611576e-07  2.4999998e-05  2.4564124e-07  9.9999999e-09  2.0653356e+02  3.5798702e-07  1.7712061e-07  1.7476987e-07
  4.5930000e+04  2.1835100e+03  1.1933590e+02  3.2842913e-07  1.0431500e+04  1.7655951e+01  3.7334112e-07  1.6666666e-05  2.6092590e-07  9.9999999e-09  2.7896174e+02  3.7325208e-07  1.6358158e-07  2.0127542e-07
  4.5990000e+04  2.1835100e+03  9.5192654e+01  3.8530587e-07  1.0431500e+04  1.0034637e+01  4.0858610e-07  0.0000000e+00  2.4631027e-07  9.9999999e-09  1.9321520e+02  3.6176892e-07  1.7777855e-07  1.7887309e-07
  4.6050000e+04  2.1835100e+03  1.7620910e+01  3.1376422e-07  1.0431500e+04  5.7889098e+00  4.4290020e-07  0.0000000e+00  3.2607407e-07  9.9999999e-09  1.3148588e+02  2.5499388e-07  1.8634320e-07  1.7701159e-07
  4.6110000e+04  2.1835100e+03  8.6646904e+01  2.9936417e-07  1.0431500e+04  1.8712594e+01  4.5365418e-07  0.0000000e+00  2.6522691e-07  9.9999999e-09  2.9883929e+02  3.8068011e-07  1.6471959e-07  2.7555747e-07
  4.6170000e+04  2.1835100e+03  1.2020199e+02  4.2201134e-07  1.0431500e+04  1.7488743e+01  4.4605992e-07  8.3333328e-06  1.7154440e-07  9.9999999e-09  2.5733488e+02  3.7558332e-07  1.5181708e-07  2.2125013e-07
  4.6230000e+04  2.1835100e+03  1.0628595e+02  3.5929592e-07  1.0431500e+04  4.7501000e+00  4.5143620e-07  1.6666666e-05  2.0410083e-07  9.9999999e-09  2.6444896e+02  3.6316824e-07  1.9186018e-07  2.4894061e-07
  4.6290000e+04  2.1835100e+03  7.2286444e+01  3.4062799e-07  1.0431500e+04  9.3521732e+00  4.3689953e-07  8.3333328e-06  3.3031364e-07  9.9999999e-09  2.0527242e+02  3.6399520e-07  1.4951380e-07  2.2769154e-07
  4.6350000e+04  2.1835100e+03  1.2168514e+02  3.8939114e-07  1.0431500e+04  1.8639516e+01  3.8378621e-07  0.0000000e+00  2.3156656e-07  9.9999999e-09  2.8250747e+02  4.2837419e-07  2.2102863e-07  3.2312366e-07
  4.6410000e+04  2.1835100e+03  1.1808520e+02  3.9238529e-07  1.0431500e+04  1.7345781e+01  3.8986797e-07  1.6666666e-05  2.3869280e-07  9.9999999e-09  2.8403483e+02  3.8647839e-07  1.5021715e-07  2.7004327e-07
  4.6470000e+04  2.1835100e+03  1.0929958e+02  3.7627694e-07  1.0431500e+04  1.5888549e+01  3.7151413e-07  8.3333328e-06  2.7668443e-07  9.9999999e-09  2.2868998e+02  3.9581606e-07  1.3716721e-07  2.9408302e-07
  4.6530000e+04  2.1835100e+03  1.1332130e+02  3.5516970e-07  1.0431500e+04  1.5036949e+01  4.1252142e-07  1.6666666e-05  2.5024270e-07  9.9999999e-09  2.7473636e+02  4.3535488e-07  1.4475095e-07  2.7713550e-07
  4.6590000e+04  2.1835100e+03  4.4884277e+01  3.4769442e-07  1.0431500e+04  1.0436692e+01  3.9761473e-07  8.3333328e-06  4.9700645e-07  9.9999999e-09  1.2878829e+02  3.2990770e-07  1.4207836e-07  2.3479622e-07
  4.6650000e+04  2.1835100e+03  1.0167830e+02  4.1357456e-07  1.0431500e+04  1.8508204e+01  3.8782422e-07  2.4999998e-05  2.0211182e-07  9.9999999e-09  2.5648261e+02  3.9076599e-07  1.4684646e-07  2.1307623e-07
  4.6710000e+04  2.1835100e+03  1.0939273e+02  3.9176254e-07  1.0431500e+04  2.0924304e+01  4.3472959e-07  1.6666666e-05  2.5803148e-07  9.9999999e-09  2.7667892e+02  3.8532323e-07  1.5085400e-07  2.0479457e-07
  4.6770000e+04  2.1835100e+03  1.1394958e+02  3.0256500e-07  1.0431500e+04  2.2727138e+01  4.1942366e-07  8.3333328e-06  1.9956958e-07  9.9999999e-09  2.9966129e+02  4.6140513e-07  1.6760977e-07  2.7450759e-07
  4.6830000e+04  2.1835100e+03  8.4203758e+01  4.0779689e-07  1.0431500e+04  1.3677547e+01  4.1989289e-07  1.6666666e-05  2.7149093e-07  9.9999999e-09  2.2077286e+02  3.8490290e-07  1.3178985e-07  2.6062358e-07
  4.6890000e+04  2.1835100e+03  8.5973730e+01  3.8873240e-07  1.0431500e+04  1.8115665e+01  4.5495628e-07  0.0000000e+00  3.3219940e-07  9.9999999e-09  2.8583545e-01  2.6975848e-07  1.8675096e-07  2.9437158e-07
  4.6950000e+04  2.1835100e+03  4.6469064e+01  4.1475105e-07  1.0431500e+04  9.2961618e+00  3.9831823e-07  8.3333328e-06  2.7952594e-07  9.9999999e-09  2.9693941e-01  1.8534004e-07  1.5720407e-07  2.9198006e-07
  4.7010000e+04  2.1835100e+03  2.5432928e+01  2.2489183e-07  1.0431500e+04  4.6955848e+00  4.1118902e-07  1.6666666e-05  2.5619230e-07  9.9999999e-09  2.9707648e-01  1.6718587e-07  1.4810811e-07  2.4889083e-07
  4.7070000e+04  2.1835100e+03  8.3333328e-06  2.2697725e-07  1.0431500e+04  8.3333328e-06  4.4461605e-07  1.6666666e-05  2.5580055e-07  9.9999999e-09  2.9765664e-01  1.7100042e-07  1.8067129e-07  2.1639562e-07
  4.7130000e+04  2.1835100e+03  1.6666666e-05  3.1264710e-07  6.6805073e+03  0.0000000e+00  3.8139089e-07  8.3333328e-06  1.8298183e-07  9.9999999e-09  2.9458489e-01  1.3672217e-07  1.8680906e-07  2.0767984e-07
  4.7190000e+04  2.1835100e+03  8.3333328e-06  2.5833016e-07  2.1835100e+03  8.3333328e-06  3.4067495e-07  0.0000000e+00  3.9464192e-07  9.9999999e-09  2.8250237e-01  1.4595051e-07  9.8288400e-08  2.1006298e-07
  4.7250000e+04  2.1835100e+03  2.4999998e-05  2.1348925e-07  2.1835100e+03  8.3333328e-06  4.0448118e-07  8.3333328e-06  2.7490699e-07  9.9999999e-09  2.9000143e-01  1.9255235e-07  1.3625076e-07  1.9306442e-07
  4.7310000e+04  2.1835100e+03  1.6666666e-05  2.3764945e-07  2.1835100e+03  8.3333328e-06  3.7907637e-07  1.6666666e-05  2.3572541e-07  9.9999999e-09  2.7896646e-01  1.7598787e-07  1.8992651e-07  2.2056331e-07
  4.7370000e+04  2.1835100e+03  0.0000000e+00  1.7809126e-07  2.1835100e+03  1.6666666e-05  3.3196422e-07  1.6666666e-05  1.8235763e-07  9.9999999e-09  2.7770391e-01  1.1907447e-07  1.3225390e-07  1.6475378e-05
  4.7430000e+04  2.1835100e+03  4.1666664e-05  1.8122405e-07  2.1835100e+03  4.1668971e-05  3.7228788e-07  0.0000000e+00  1.8142986e-07  9.9999999e-09  2.7186469e-01  1.8035703e-07  1.9354435e-07  1.9426013e-07
  4.7490000e+04  2.1835100e+03  0.0000000e+00  2.1909854e-07  2.1835100e+03  0.0000000e+00  3.3322215e-07  8.3333328e-06  2.2980751e-07  9.9999999e-09  2.8105568e-01  1.7253955e-07  1.4801345e-07  2.1568897e-07
  4.7550000e+04  2.1835100e+03  1.6666666e-05  2.0405132e-07  2.1835100e+03  8.3333328e-06  3.9504265e-07  0.0000000e+00  1.6969824e-07  9.9999999e-09  2.9375213e-01  1.4343468e-07  1.2007946e-07  2.3113583e-07
  4.7610000e+04  2.1835100e+03  0.0000000e+00  2.4382123e-07  2.1835100e+03  8.3333328e-06  3.7167561e-07  1.6666666e-05  2.4171806e-07  9.9999999e-09  2.8583523e-01  1.2497321e-07  1.5623581e-07  1.9543937e-07
  4.7670000e+04  2.1835100e+03  5.4808883e-02  2.0132752e-07  2.1835100e+03  8.3333328e-06  3.6835537e-07  8.3333328e-06  2.7355080e-07  9.9999999e-09  1.6991689e+00  1.8687778e-07  1.8133228e-07  1.8130284e-07
  4.7730000e+04  2.1835100e+03  9.0834847e-01  2.0078426e-07  2.1835100e+03  0.0000000e+00  3.8116852e-07  1.6666666e-05  1.7211666e-07  9.9999999e-09  6.0514410e+01  2.0647159e-07  1.7793680e-07  2.1138469e-07
  4.7790000e+04  2.1835100e+03  2.5738881e+00  1.7746305e-07  2.1835100e+03  1.6666666e-05  3.7302247e-07  0.0000000e+00  1.2327793e-07  9.9999999e-09  3.7237349e+01  2.4982700e-07  1.3838243e-07  2.6018746e-07
  4.7850000e+04  2.1835100e+03  8.3186048e+00  1.4014484e-07  2.1835100e+03  8.3333328e-06  3.3502308e-07  8.3333328e-06  2.1634047e-07  9.9999999e-09  5.4033448e+00  2.1636857e-07  1.5737617e-07  2.3413669e-07
  4.7910000e+04  2.1835100e+03  3.6856457e+01  2.2376861e-07  2.1835100e+03  8.3333328e-06  3.5879151e-07  0.0000000e+00  2.1169536e-07  9.9999999e-09  1.1906068e+01  1.9155215e-07  1.4057379e-07  1.8499674e-07
  4.7970000e+04  2.1835100e+03  1.2235575e+02  3.2529575e-07  2.1835100e+03  8.3333328e-06  3.7121164e-07  8.3333328e-06  2.9273466e-07  9.9999999e-09  1.5239685e+01  1.6768877e-07  1.4505944e-07  2.1232402e-07
  4.8030000e+04  2.1835100e+03  1.6281486e+01  2.9088325e-07  2.1835100e+03  8.3333328e-06  2.9657475e-07  0.0000000e+00  2.3416728e-07  9.9999999e-09  1.7250945e+01  1.7355781e-07  1.6213835e-07  2.0229998e-07
  4.8090000e+04  2.1835100e+03  1.3070746e+02  3.8318770e-07  2.1835100e+03  8.3333328e-06  3.5322128e-07  1.6666666e-05  2.3008909e-07  9.9999999e-09  7.9107819e+00  1.4826249e-07  1.4517077e-07  1.9162228e-07
  4.8150000e+04  2.1835100e+03  1.2645965e+02  3.8391331e-07  2.1835100e+03  9.1672255e-06  3.3871289e-07  0.0000000e+00  2.1837571e-07  9.9999999e-09  1.4811803e+01  1.9223028e-07  1.3514468e-07  2.1543522e-07
  4.8210000e+04  2.1835100e+03  1.1736853e+02  4.5543661e-07  2.1835100e+03  0.0000000e+00  3.6760512e-07  1.8332496e-05  2.3267515e-07  9.9999999e-09  1.8453617e+01  2.1039772e-07  1.4803512e-07  2.7498497e-07
  4.8270000e+04  2.1835100e+03  1.3341598e+02  4.2605816e-07  2.1835100e+03  9.1694361e-06  4.0877189e-07  1.8330298e-05  2.1633285e-07  9.9999999e-09  3.1151587e+01  2.1589106e-07  1.6539475e-07  2.3546970e-07
  4.8330000e+04  2.1835100e+03  1.1216583e+02  3.6444249e-07  2.1835100e+03  9.1670495e-06  4.1594825e-07  0.0000000e+00  2.5951641e-07  9.9999999e-09  6.1922785e+00  2.1361370e-07  1.7640565e-07  1.8804728e-07
  4.8390000e+04  2.1835100e+03  1.2784649e+02  4.4780063e-07  2.1835100e+03  0.0000000e+00  3.5725682e-07  9.1666803e-06  2.1230115e-07  9.9999999e-09  2.8168571e-01  1.5770559e-07  1.7169351e-07  2.5619687e-07
  4.8450000e+04  2.1835100e+03  1.2948315e+02  4.5050627e-07  2.1835100e+03  0.0000000e+00  4.0059220e-07  0.0000000e+00  2.1395864e-07  9.9999999e-09  2.8918558e-01  1.8134224e-07  1.3444188e-07  1.6128746e-07
  4.8510000e+04  2.1835100e+03  1.3143252e+02  4.5629456e-07  2.1835100e+03  9.1670878e-06  4.2406416e-07  0.0000000e+00  2.8893855e-07  9.9999999e-09  2.8601343e-01  1.9428088e-07  1.9379293e-07  2.2108135e-07
  4.8570000e+04  2.1835100e+03  1.2361204e+02  4.2262686e-07  2.1835100e+03  1.8334557e-05  2.9934093e-07  9.1670178e-06  3.1123400e-07  9.9999999e-09  2.8278924e-01  1.5816561e-07  1.6412218e-07  1.8415518e-07
  4.8630000e+04  2.1835100e+03  1.2611586e+02  4.4413948e-07  2.1835100e+03  0.0000000e+00  3.3449589e-07  9.1659230e-06  2.7545896e-07  9.9999999e-09  2.5798717e-01  1.9553110e-07  1.6412059e-07  1.5675480e-07
  4.8690000e+04  2.1835100e+03  1.1620366e+02  4.6404302e-07  2.1835100e+03  0.0000000e+00  3.0592869e-07  2.7501723e-05  2.5494490e-07  9.9999999e-09  3.0476939e-01  1.7151448e-07  1.5344990e-07  1.8252334e-07
  4.8750000e+04  2.1835100e+03  1.2213437e+02  4.7171706e-07  2.1835100e+03  0.0000000e+00  3.3002807e-07  9.1673310e-06  2.5169014e-07  9.9999999e-09  2.7447313e-01  1.8167249e-07  1.3853117e-07  1.9081896e-07
  4.8810000e+04  2.1835100e+03  1.2233882e+02  4.4835955e-07  2.1835100e+03  1.8332523e-05  3.9426802e-07  9.1662654e-06  1.9984277e-07  9.9999999e-09  2.9477160e-01  1.5855861e-07  1.3567220e-07  1.3653098e-07
  4.8870000e+04  2.1835100e+03  1.2732604e+02  4.2595766e-07  2.1835100e+03  1.8333850e-05  3.7712805e-07  9.1657702e-06  2.6988294e-07  9.9999999e-09  2.8880261e-01  1.9116361e-07  1.4420556e-07  1.7435034e-07
  4.8930000e+04  2.1835100e+03  1.3134055e+02  4.8639195e-07  2.1835100e+03  0.0000000e+00  3.8293748e-07  0.0000000e+00  2.5459846e-07  9.9999999e-09  2.6488724e-01  1.8943657e-07  1.6798426e-07  1.9091609e-07
  4.8990000e+04  2.1835100e+03  1.3538191e+02  4.9376438e-07  2.1835100e+03  0.0000000e+00  3.5380909e-07  1.8333249e-05  3.0441731e-07  9.9999999e-09  2.8506365e-01  1.6095633e-07  1.8105945e-07  2.1945780e-07
  4.9050000e+04  2.1835100e+03  7.7614168e+01  3.8373657e-07  2.1835100e+03  0.0000000e+00  3.6504179e-07  0.0000000e+00  2.3727032e-07  9.9999999e-09  2.9058682e-01  1.6343808e-07  1.8958493e-07  1.7542155e-07
  4.9110000e+04  2.1835100e+03  9.1666051e-06  3.2831914e-07  2.1835100e+03  9.1671477e-06  3.2236300e-07  0.0000000e+00  2.5774814e-07  9.9999999e-09  2.7319082e-01  1.5499201e-07  1.8837372e-07  2.2809919e-07
  4.9170000e+04  2.1835100e+03  6.4924221e-01  2.1458057e-07  2.1835100e+03  9.1748804e-06  4.0093579e-07  0.0000000e+00  2.1581568e-07  9.9999999e-09  3.0290377e-01  1.4762710e-07  1.3044418e-07  1.3558196e-07
  4.9230000e+04  2.1835100e+03  6.1015042e+01  2.4189509e-07  2.1835100e+03  0.0000000e+00  3.6626030e-07  0.0000000e+00  2.3510701e-07  9.9999999e-09  2.9022540e-01  2.1422732e-07  1.3965714e-07  1.8950324e-07
  4.9290000e+04  2.1835100e+03  9.8059951e+01  3.8307667e-07  2.1835100e+03  9.1653528e-06  3.3150932e-07  0.0000000e+00  2.4000342e-07  9.9999999e-09  2.1891948e+01  1.9336575e-07  1.5264895e-07  1.8817479e-07
  4.9350000e+04  2.1835100e+03  1.0843061e+02  4.1245349e-07  2.1835100e+03  0.0000000e+00  3.6360467e-07  0.0000000e+00  1.8531123e-07  9.9999999e-09  3.6972085e+01  2.1089281e-07  2.0711684e-07  1.6414816e-07
  4.9410000e+04  2.1835100e+03  5.1564192e-01  2.1010459e-07  2.1835100e+03  0.0000000e+00  3.4964914e-07  1.8331729e-05  2.3031732e-07  9.9999999e-09  2.8795303e-01  2.3203839e-07  1.7439414e-07  2.2398795e-07
  4.9470000e+04  2.1835100e+03  8.6784869e+01  3.3360328e-07  2.1835100e+03  0.0000000e+00  3.1868776e-07  0.0000000e+00  4.3260625e-07  9.9999999e-09  2.7353188e+01  1.9339814e-07  1.5369224e-07  1.7755705e-07
  4.9530000e+04  2.1835100e+03  1.1212627e+02  3.6128001e-07  2.1835100e+03  0.0000000e+00  3.8791381e-07  9.1668930e-06  2.3308981e-07  9.9999999e-09  3.8035569e+01  1.7270593e-07  1.8616765e-07  2.2925814e-07
  4.9590000e+04  2.1835100e+03  1.0986354e+02  4.5078534e-07  2.1835100e+03  0.0000000e+00  3.6775087e-07  0.0000000e+00  1.8004534e-07  9.9999999e-09  4.0277940e+01  2.5060127e-07  1.7157912e-07  1.4958017e-07
  4.9650000e+04  2.1835100e+03  1.0401713e+02  4.2333623e-07  2.1835100e+03  0.0000000e+00  3.1191061e-07  9.1678508e-06  2.3607590e-07  9.9999999e-09  3.6360122e+01  2.0198880e-07  1.4433376e-07  2.2862056e-07
  4.9710000e+04  2.1835100e+03  1.1106177e+02  3.8753312e-07  2.1835100e+03  1.8311897e-05  3.6265842e-07  1.8335162e-05  2.6474928e-07  9.9999999e-09  3.7655410e+01  1.6368186e-07  1.8553149e-07  2.1953037e-07
  4.9770000e+04  2.1835100e+03  1.1719817e+02  4.1050296e-07  2.1835100e+03  9.1666851e-06  3.9905166e-07  0.0000000e+00  1.7730829e-07  9.9999999e-09  4.0794553e+01  1.8317097e-07  1.4087345e-07  1.8776144e-07
  4.9830000e+04  2.1835100e+03  1.1021723e+02  4.5729361e-07  2.1835100e+03  0.0000000e+00  3.2102456e-07  2.7524059e-05  2.5875390e-07  9.9999999e-09  3.7072208e+01  2.5075670e-07  1.6198894e-07  1.8520497e-07
  4.9890000e+04  2.1835100e+03  1.2271346e+02  3.4999654e-07  2.1835100e+03  1.8329817e-05  3.3194404e-07  0.0000000e+00  2.5992614e-07  9.9999999e-09  4.1817986e+01  2.3911517e-07  1.7219552e-07  2.0484193e-07
  4.9950000e+04  2.1835100e+03  1.3227427e+02  4.5781679e-07  2.1835100e+03  9.1671095e-06  3.7597953e-07  9.1666465e-06  2.4138732e-07  9.9999999e-09  4.4700324e+01  2.3389486e-07  1.5747350e-07  2.3753561e-07
  5.0010000e+04  2.1835100e+03  1.4279658e+00  3.4359691e-07  2.1835100e+03  1.3025553e+00  3.2531229e-07  1.5850956e+00  2.1474517e-07  9.9999999e-09  1.3266787e+03  2.0520593e-07  1.4450252e-07  2.1226903e-07
  5.0070000e+04  2.1835100e+03  4.0615411e+00  2.4607176e-07  2.1835100e+03  3.6871251e+00  3.3969304e-07  4.5980744e+00  2.3476631e-07  9.9999999e-09  3.7817590e+03  1.7328786e-07  2.2095147e-07  1.5703934e-07
  5.0130000e+04  2.1835100e+03  1.6578302e+00  2.0125072e-07  2.1835100e+03  1.5057035e+00  3.7021576e-07  1.8703108e+00  1.6952036e-07  9.9999999e-09  1.5480356e+03  1.8173749e-07  1.6762468e-07  1.6739603e-07
  5.0190000e+04  2.1835100e+03  8.3333328e-06  2.1267441e-07  2.1835100e+03  2.4999998e-05  4.1349242e-07  8.3333328e-06  2.1455183e-07  9.9999999e-09  2.9708604e-01  1.5846544e-07  1.8113542e-07  2.4807479e-07
  5.0250000e+04  2.1835100e+03  1.6666666e-05  2.3215053e-07  2.1835100e+03  1.6666666e-05  4.1136332e-07  2.4999998e-05  2.6121642e-07  9.9999999e-09  2.9237438e-01  1.7826072e-07  9.9564185e-08  1.6283982e-07
