    Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C       C_BSY(uA)      AirMon_BSY     AirMon_B       C_D(nA)        AirMon_D       AirMon_L       AirMon_SL      IPM1C01        IPM1C02        IPM2C01        IPM2C02        IPM3C01        IPM3C02
  1.2807000e+05  1.9226899e+03  9.7893510e-01  6.3897973e-09  9.2026904e+03  4.1432842e+01  1.0915076e-07  8.3333328e-06  8.5830635e-08  9.9999997e-10  1.9748952e+02  2.2088541e-07  8.8807167e+00  1.2500933e-07  5.6055419e+00  5.7263539e+00  0.0000000e+00  0.0000000e+00  8.2704221e+01  7.9299393e+01
  1.2813000e+05  1.9226899e+03  8.4964526e-01  7.0547717e-09  9.2026904e+03  3.5974061e+01  5.4776452e-08  0.0000000e+00  4.7989789e-08  9.9999997e-10  7.1640964e+01  2.4357170e-07  8.3614201e+00  1.2656352e-07  4.7830772e+00  5.0599690e+00  0.0000000e+00  0.0000000e+00  7.1882595e+01  6.8925788e+01
  1.2819000e+05  1.9226899e+03  3.1062264e-01  1.7536627e-08  9.2026904e+03  3.7149884e+01  8.0050726e-08  8.3333328e-06  9.9381668e-08  9.9999997e-10  1.2813960e+02  8.0517058e-08  9.0783519e+00  1.2615847e-07  1.7426756e+00  1.8117526e+00  0.0000000e+00  0.0000000e+00  7.4158614e+01  7.1114571e+01
  1.2825000e+05  1.9226899e+03  8.1488245e-01  1.7807758e-08  9.2026904e+03  3.4511546e+01  7.9451194e-08  8.3333328e-06  4.3618348e-08  9.9999997e-10  1.6258278e+02  2.0395813e-07  9.1308602e+00  1.5101878e-07  4.5172508e+00  4.6607134e+00  0.0000000e+00  0.0000000e+00  6.9015537e+01  6.6202344e+01
  1.2831000e+05  1.9226899e+03  8.8139923e-01  2.9516281e-09  9.2026904e+03  3.7181087e+01  4.2983319e-08  0.0000000e+00  6.2036944e-08  9.9999997e-10  1.7828048e+02  2.0472543e-07  8.1935182e+00  5.1509607e-08  4.9170965e+00  5.0921605e+00  0.0000000e+00  0.0000000e+00  7.4236161e+01  7.1190115e+01
  1.2837000e+05  1.9226899e+03  8.3717401e-01  1.0791102e-08  9.2026904e+03  3.5805541e+01  7.8205274e-08  0.0000000e+00  1.0374178e-07  9.9999997e-10  1.7091123e+02  1.6263484e-07  8.9510839e+00  1.1100331e-07  4.8681714e+00  5.1442987e+00  0.0000000e+00  0.0000000e+00  7.1442720e+01  6.8497119e+01
  1.2843000e+05  1.9226899e+03  9.3921418e-01  2.4262295e-08  9.2026904e+03  4.1618957e+01  5.5000452e-08  0.0000000e+00  7.8725321e-08  9.9999997e-10  1.9866547e+02  2.6884751e-07  9.0616174e+00  1.6332111e-07  5.4679498e+00  5.6499069e+00  0.0000000e+00  0.0000000e+00  8.3042977e+01  7.9596679e+01
  1.2849000e+05  1.9226899e+03  4.1609337e+00  5.9182041e-09  9.2026904e+03  3.9467332e+01  1.1813624e-07  0.0000000e+00  8.5599017e-08  9.9999997e-10  1.3142013e+02  2.1852491e-07  8.8585161e+00  1.5372122e-07  1.7009073e+01  1.9967485e+01  0.0000000e+00  0.0000000e+00  7.8744772e+01  7.5471839e+01
  1.2855000e+05  1.9226899e+03  4.0997730e+00  6.0327040e-09  9.2026904e+03  3.5141981e+01  1.9301834e-08  0.0000000e+00  9.8438410e-08  9.9999997e-10  9.6419524e+01  1.1503300e-07  8.3634556e+00  1.4891075e-07  1.6641626e+01  1.9490364e+01  0.0000000e+00  0.0000000e+00  7.0224706e+01  6.7305753e+01
  1.2861000e+05  1.9226899e+03  3.4336216e+00  5.0381548e-09  9.2026904e+03  3.0957642e+01  6.8127837e-08  0.0000000e+00  1.2102302e-07  9.9999997e-10  1.4458605e+02  1.9493408e-07  9.1460309e+00  1.6394812e-07  1.4144909e+01  1.6390088e+01  0.0000000e+00  0.0000000e+00  6.1877858e+01  5.9317759e+01
  1.2867000e+05  1.9226899e+03  2.2010142e-01  1.9749535e-08  9.2026904e+03  1.2049625e+01  1.2462754e-07  0.0000000e+00  1.1694032e-07  9.9999997e-10  3.9599577e+01  1.6536400e-07  9.0762862e+00  1.0065437e-07  9.0209525e-01  1.0530083e+00  0.0000000e+00  0.0000000e+00  2.5126315e+01  2.4160815e+01
  1.2873000e+05  1.9226899e+03  1.6666666e-05  1.6725618e-08  9.2026904e+03  2.3196479e+01  4.3747594e-08  0.0000000e+00  1.1422940e-07  9.9999997e-10  2.3813449e-01  3.5157134e-08  8.7783730e+00  8.5797486e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  4.7344809e+01  4.5449541e+01
  1.2879000e+05  1.9226899e+03  2.4999998e-05  1.9904434e-08  9.2026904e+03  3.0520755e+01  5.2620202e-08  8.3333328e-06  8.2865220e-08  9.9999997e-10  2.4978548e-01  1.4932642e-08  9.2004018e+00  1.1543542e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  6.1621703e+01  5.9139711e+01
  1.2885000e+05  1.9226899e+03  8.3333328e-06  2.4729994e-08  9.2026904e+03  3.3206638e+01  1.5936600e-07  0.0000000e+00  6.6750985e-08  9.9999997e-10  1.3768831e+02  9.4683532e-08  9.2448610e+00  6.8598194e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  6.6548785e+01  6.3734536e+01
  1.2891000e+05  1.9226899e+03  8.3333328e-06  2.3003532e-08  9.2026904e+03  3.0975938e+01  1.0082822e-07  0.0000000e+00  1.0993817e-07  9.9999997e-10  1.7861428e+02  1.5787902e-07  8.1855859e+00  1.4383476e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  6.1883079e+01  5.9244739e+01
  1.2897000e+05  1.9226899e+03  8.3333328e-06  8.8801956e-09  9.2026904e+03  2.6441016e+01  1.5681478e-07  0.0000000e+00  7.9794040e-08  9.9999997e-10  1.4224302e+02  1.7082202e-07  9.2208810e+00  7.1507317e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  5.2891448e+01  5.0715340e+01
  1.2903000e+05  1.9226899e+03  1.6666666e-05  1.8025473e-08  9.2026904e+03  1.6666666e-05  7.3118341e-08  1.6666666e-05  1.4225091e-07  9.9999997e-10  2.7541990e-01  9.6054005e-08  8.9804268e+00  7.5913982e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  7.6950490e-01  7.5479208e-01
  1.2909000e+05  1.9226899e+03  0.0000000e+00  1.2042984e-08  9.2026904e+03  3.3333331e-05  1.4471644e-08  1.6666666e-05  1.0333984e-07  9.9999997e-10  2.4932573e-01  3.8948413e-08  8.6640657e+00  8.1293117e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.2915000e+05  1.9226899e+03  8.3333328e-06  1.7851772e-08  9.2026904e+03  2.4999998e-05  4.6012206e-08  0.0000000e+00  6.5948117e-08  9.9999997e-10  2.4776125e-01  6.8225972e-09  9.1471291e+00  6.9255322e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.2921000e+05  1.9226899e+03  1.6666666e-05  9.2306935e-09  9.2026904e+03  1.6666666e-05  4.3925934e-08  1.6666666e-05  7.0014498e-08  9.9999997e-10  2.5750095e-01  4.0662388e-07  8.5805941e+00  8.6539701e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.2927000e+05  1.9226899e+03  3.3333331e-05  1.8015650e-08  9.2026904e+03  0.0000000e+00  1.9882670e-08  0.0000000e+00  9.2002018e-08  9.9999997e-10  2.5416762e-01  3.9467562e-09  9.0309314e+00  9.4968337e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.2933000e+05  1.9226899e+03  1.6666666e-05  9.0864005e-09  9.2026904e+03  2.4999998e-05  8.8742542e-09  0.0000000e+00  3.4947866e-08  9.9999997e-10  2.7541798e-01  1.3220533e-08  9.0660241e+00  1.2319965e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.2939000e+05  1.9226899e+03  6.6636006e-01  2.4079226e-08  9.2026904e+03  2.0955241e+01  4.7621938e-08  0.0000000e+00  1.1585263e-07  9.9999997e-10  1.6072700e+02  4.8523346e-08  8.6200002e+00  7.8052774e-08  2.7608287e+00  3.2037745e+00  0.0000000e+00  0.0000000e+00  4.3324578e+01  4.1536139e+01
  1.2945000e+05  1.9226899e+03  1.4542653e+00  5.8526829e-09  9.2026904e+03  2.5081019e+01  7.2511607e-09  0.0000000e+00  7.0098868e-08  9.9999997e-10  1.1967089e+02  1.3226840e-07  8.5505974e+00  1.1192339e-07  6.2274851e+00  7.0418189e+00  0.0000000e+00  0.0000000e+00  5.0124084e+01  4.8076604e+01
  1.2951000e+05  1.9226899e+03  8.7166824e-01  1.1239850e-08  9.2026904e+03  3.8463876e+01  6.6587471e-08  0.0000000e+00  7.4650771e-08  9.9999997e-10  1.8415947e+02  2.4348596e-07  8.9943512e+00  7.0492764e-08  4.4767986e+00  4.7065445e+00  0.0000000e+00  0.0000000e+00  7.6803869e+01  7.3687590e+01
  1.2957000e+05  1.9226899e+03  8.1421094e-01  2.9010604e-09  9.2026904e+03  4.0331420e+01  6.0761139e-08  0.0000000e+00  1.0089433e-07  9.9999997e-10  1.9254245e+02  2.7086120e-07  9.0973926e+00  5.6401145e-08  4.6788985e+00  4.7867822e+00  0.0000000e+00  0.0000000e+00  8.0465181e+01  7.7200764e+01
  1.2963000e+05  1.9226899e+03  1.2796547e+00  4.4380577e-08  9.2026904e+03  4.1180755e+01  3.5931167e-08  0.0000000e+00  1.5680541e-07  9.9999997e-10  1.9698390e+02  2.8677169e-07  8.0803165e+00  7.2755457e-08  6.4716782e+00  7.1374412e+00  0.0000000e+00  0.0000000e+00  8.2119296e+01  7.8782997e+01
  1.2969000e+05  1.9226899e+03  9.0900440e+00  4.2039139e-08  9.2026904e+03  4.0565340e+01  4.3347249e-08  0.0000000e+00  7.9693892e-08  9.9999997e-10  1.9388056e+02  2.5204893e-07  9.0739765e+00  9.3454425e-08  3.3197938e+01  3.9206274e+01  0.0000000e+00  0.0000000e+00  8.0900190e+01  7.7640181e+01
  1.2975000e+05  1.9226899e+03  6.2836515e+00  2.5457168e-08  9.2026904e+03  4.0989497e+01  5.6398421e-08  0.0000000e+00  4.1226995e-08  9.9999997e-10  1.9653309e+02  3.1109498e-07  9.1446586e+00  7.8485204e-08  2.2741980e+01  2.6898695e+01  0.0000000e+00  0.0000000e+00  8.1756129e+01  7.8449905e+01
  1.2981000e+05  1.9226899e+03  2.1297561e+00  5.0081631e-09  9.2026904e+03  3.6041960e+01  6.7612680e-08  0.0000000e+00  1.1529485e-07  9.9999997e-10  1.7357310e+02  2.9239027e-07  8.5496459e+00  1.2081028e-07  8.0789791e+00  9.5238847e+00  0.0000000e+00  0.0000000e+00  7.1961022e+01  6.9046185e+01
  1.2987000e+05  1.9226899e+03  4.2178486e+00  1.1333103e-08  9.2026904e+03  3.6285840e+01  1.1828536e-07  0.0000000e+00  5.6429122e-08  9.9999997e-10  1.7392487e+02  2.9011422e-07  8.4625290e+00  1.2755640e-07  1.7196066e+01  2.0149516e+01  0.0000000e+00  0.0000000e+00  7.2323028e+01  6.9394960e+01
  1.2993000e+05  1.9226899e+03  4.2195062e+00  2.5544954e-08  9.2026904e+03  3.6291653e+01  5.8902153e-08  0.0000000e+00  9.9298600e-08  9.9999997e-10  1.7374431e+02  2.5396222e-07  9.0910845e+00  1.1602972e-07  1.7261130e+01  2.0096695e+01  0.0000000e+00  0.0000000e+00  7.2405577e+01  6.9488622e+01
  1.2999000e+05  1.9226899e+03  3.4342319e+00  2.4139824e-08  9.2026904e+03  3.0105372e+01  4.6377582e-08  1.6666666e-05  4.8418185e-08  9.9999997e-10  1.4567155e+02  1.8399699e-07  9.2098356e+00  1.4048245e-07  1.3906404e+01  1.6366617e+01  0.0000000e+00  0.0000000e+00  6.0213000e+01  5.7785856e+01
  1.3005000e+05  1.9226899e+03  4.7803408e+00  2.7093698e-08  9.2026904e+03  4.1082100e+01  6.0975134e-08  0.0000000e+00  6.2994178e-08  9.9999997e-10  1.9679498e+02  2.3249044e-07  8.1681188e+00  7.7197186e-08  1.9486306e+01  2.2683931e+01  0.0000000e+00  0.0000000e+00  8.1976969e+01  7.8666164e+01
  1.3011000e+05  1.9226899e+03  2.9486898e+00  6.4213172e-09  9.2026904e+03  3.1283051e+01  6.1121415e-08  0.0000000e+00  8.4000544e-08  9.9999997e-10  1.5135845e+02  3.0252436e-07  9.0085837e+00  1.1029299e-07  1.1942029e+01  1.4010128e+01  0.0000000e+00  0.0000000e+00  6.2592905e+01  6.0060575e+01
  1.3017000e+05  1.9226899e+03  3.3333331e-05  1.1573112e-08  9.2026904e+03  3.7714646e+01  1.0164673e-07  0.0000000e+00  5.6121416e-08  9.9999997e-10  1.8035657e+02  2.7487135e-07  9.1679805e+00  9.1916078e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  7.5269309e+01  7.2205802e+01
  1.3023000e+05  1.9226899e+03  1.6386839e-03  3.3273115e-08  9.2026904e+03  1.2679726e+01  7.7376994e-08  0.0000000e+00  5.3688621e-08  9.9999997e-10  1.2101189e+02  2.3333502e-07  8.4393717e+00  1.5771110e-07  2.6732591e-03  2.7568844e-03  0.0000000e+00  0.0000000e+00  2.5428132e+01  2.4404279e+01
  1.3029000e+05  1.9226899e+03  2.4462595e+00  8.0419553e-09  9.2026904e+03  1.5432578e+01  3.2869350e-08  0.0000000e+00  1.1826304e-07  9.9999997e-10  1.6081289e+02  2.4468099e-07  9.1208227e+00  1.3964258e-07  9.9590385e+00  1.1617236e+01  0.0000000e+00  0.0000000e+00  3.1916640e+01  3.0660295e+01
  1.3035000e+05  1.9226899e+03  4.9372140e-01  4.7386780e-09  9.2026904e+03  2.0403419e+01  7.5407692e-08  0.0000000e+00  7.1087773e-08  9.9999997e-10  1.3497844e+02  2.4408818e-07  8.9848371e+00  1.2047760e-07  2.0143783e+00  2.3385814e+00  0.0000000e+00  0.0000000e+00  4.2265078e+01  4.0775690e+01
  1.3041000e+05  1.9226899e+03  1.4194503e+00  1.3153453e-08  9.2026904e+03  3.0413830e+01  2.3838324e-08  0.0000000e+00  7.0552769e-08  9.9999997e-10  1.4577824e+02  2.8802594e-07  8.9270685e+00  8.0042221e-08  6.0808075e+00  6.9604266e+00  0.0000000e+00  0.0000000e+00  6.0763812e+01  5.8206954e+01
  1.3047000e+05  1.9226899e+03  7.9452150e-01  1.4076314e-08  9.2026904e+03  3.3287362e+01  7.5627716e-08  0.0000000e+00  1.3864884e-07  9.9999997e-10  1.6015996e+02  2.5740044e-07  8.9973197e+00  1.1694414e-07  4.5616125e+00  4.8025637e+00  0.0000000e+00  0.0000000e+00  6.6530968e+01  6.3707967e+01
  1.3053000e+05  1.9226899e+03  8.4948531e-01  4.2546068e-09  9.2026904e+03  4.1253402e+01  4.1437961e-08  0.0000000e+00  3.8651738e-08  9.9999997e-10  1.9666499e+02  2.5953653e-07  9.0603270e+00  9.2852573e-08  4.6207388e+00  4.9892521e+00  0.0000000e+00  0.0000000e+00  8.2280339e+01  7.8788448e+01
  1.3059000e+05  1.9226899e+03  8.7651786e-01  1.3032245e-08  9.2026904e+03  3.7458382e+01  8.6241530e-08  0.0000000e+00  8.4945807e-08  9.9999997e-10  1.7905146e+02  2.8061286e-07  8.6153452e+00  8.5737772e-08  4.7630779e+00  5.0425893e+00  0.0000000e+00  0.0000000e+00  7.4715271e+01  7.1564892e+01
  1.3065000e+05  1.9226899e+03  2.4999998e-05  2.1138259e-08  9.2026904e+03  8.3333328e-06  5.8785895e-08  8.3333328e-06  9.5560691e-08  9.9999997e-10  2.6574219e-01  1.6155957e-07  8.9816628e+00  9.3722001e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3071000e+05  1.9226899e+03  4.1666664e-05  2.9478854e-08  9.2026904e+03  2.4999998e-05  2.2666257e-08  0.0000000e+00  8.0704480e-08  9.9999997e-10  2.5176062e-01  1.3077037e-07  8.6873939e+00  6.6196106e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3077000e+05  1.9226899e+03  0.0000000e+00  1.5617531e-08  9.2026904e+03  8.3333328e-06  3.5337460e-08  8.3333328e-06  4.5415782e-08  9.9999997e-10  2.5125149e-01  1.2546608e-07  9.1870220e+00  7.3423085e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3083000e+05  1.9226899e+03  4.2871102e-01  2.4505592e-08  9.2026904e+03  1.7887147e+01  5.1902575e-08  0.0000000e+00  1.6594341e-07  9.9999997e-10  8.3356360e+01  1.4709601e-07  8.8822205e+00  7.9839117e-08  2.4692292e+00  2.6958722e+00  0.0000000e+00  0.0000000e+00  3.8330000e+01  3.6798550e+01
  1.3089000e+05  1.9226899e+03  2.4999998e-05  5.4531834e-09  9.2026904e+03  1.6666666e-05  1.1412663e-08  0.0000000e+00  4.6689542e-08  9.9999997e-10  2.5028691e-01  1.7850898e-07  8.7819542e+00  7.8513102e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3095000e+05  1.9226899e+03  1.6666666e-05  1.3337412e-08  9.2026904e+03  3.3333331e-05  2.3775374e-08  0.0000000e+00  3.5783641e-08  9.9999997e-10  2.4888199e-01  1.2791904e-07  8.8879595e+00  1.0357821e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3101000e+05  1.9226899e+03  4.9999997e-05  1.6973669e-08  9.2026904e+03  8.3333328e-06  4.8795690e-08  8.3333328e-06  3.4369622e-08  9.9999997e-10  2.5125171e-01  1.3297626e-07  9.0394691e+00  1.3771609e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3107000e+05  1.9226899e+03  8.3333328e-06  1.5273104e-08  9.2026904e+03  2.4999998e-05  2.7915471e-08  0.0000000e+00  8.3604625e-08  9.9999997e-10  2.6250121e-01  1.2232815e-07  9.1143911e+00  7.7613711e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3113000e+05  1.9226899e+03  1.6666666e-05  1.1758183e-08  9.2026904e+03  1.6666666e-05  1.2064211e-08  1.6666666e-05  4.7018406e-08  9.9999997e-10  2.7166837e-01  1.0825286e-07  8.5585412e+00  7.4964231e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3119000e+05  1.9226899e+03  2.4999998e-05  1.8703247e-08  9.2026904e+03  1.6666666e-05  9.1325884e-09  0.0000000e+00  7.8092198e-08  9.9999997e-10  2.5814969e-01  1.1225057e-07  9.1540182e+00  9.0465386e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.3125000e+05  1.9226899e+03  1.6666666e-05  6.2888171e-09  9.2026904e+03  2.4999998e-05  6.5158553e-09  0.0000000e+00  6.8194470e-08  9.9999997e-10  2.5415872e-01  1.1990166e-07  9.1427500e+00  9.3168765e-08  6.5105483e-01  7.5005316e-01  2.4277415e-01  3.5015886e-01  2.2139732e+00  2.1475757e+00
  1.3131000e+05  1.9226899e+03  3.4000169e-02  1.1251336e-08  9.2026904e+03  1.7706765e-01  2.7680945e-08  0.0000000e+00  4.0602509e-07  9.9999997e-10  2.6144620e-01  1.3264856e-07  8.1490658e+00  1.2314275e-07  1.8121560e+00  2.0726577e+00  8.7561937e-01  1.2997718e+00  7.5993978e+00  7.3690375e+00
  1.3137000e+05  1.9226899e+03  5.5239571e-01  3.4653543e-08  9.2026904e+03  9.5889154e+00  4.0325200e-09  0.0000000e+00  2.8808252e-07  9.9999997e-10  3.1391968e+01  1.2449114e-07  9.2083992e+00  5.1557319e-08  2.7005809e+00  3.0835868e+00  5.9415722e-01  8.7657609e-01  2.3532059e+01  2.2729497e+01
  1.3143000e+05  1.9226899e+03  9.0135383e-01  1.6351659e-08  9.2026904e+03  3.8618740e+01  4.8173478e-08  8.3333328e-06  8.3992452e-08  9.9999997e-10  1.8568077e+02  2.6133032e-07  9.2246172e+00  7.4194285e-08  4.4807973e+00  5.2936038e+00  0.0000000e+00  0.0000000e+00  7.7095742e+01  7.4144076e+01
  1.3149000e+05  1.9226899e+03  1.5000196e+00  1.5140872e-08  9.2026904e+03  4.0483334e+01  6.3515237e-08  8.3333328e-06  7.1926289e-08  9.9999997e-10  1.9419175e+02  3.1210107e-07  8.2605293e+00  1.0934814e-07  7.2399292e+00  8.1543638e+00  0.0000000e+00  0.0000000e+00  8.0783029e+01  7.7719905e+01
  1.3155000e+05  1.9226899e+03  1.6363528e+00  1.3907069e-08  9.2026904e+03  3.3979435e+01  5.3878058e-08  8.3333328e-06  6.4439019e-08  9.9999997e-10  1.6333293e+02  3.0598531e-07  9.1410736e+00  7.5602522e-08  7.4583473e+00  8.7044038e+00  0.0000000e+00  0.0000000e+00  6.7885500e+01  6.5279971e+01
  1.3161000e+05  1.9226899e+03  1.6562300e+00  1.2610115e-08  9.2026904e+03  3.1336221e+01  3.1753392e-08  0.0000000e+00  8.9500249e-08  9.9999997e-10  1.4987969e+02  2.4305264e-07  9.2705035e+00  1.2279884e-07  7.8198595e+00  8.8473924e+00  0.0000000e+00  0.0000000e+00  6.2515498e+01  6.0129470e+01
  1.3167000e+05  1.9226899e+03  2.8393521e+00  3.3793124e-08  9.2026904e+03  3.9395295e+01  1.0191756e-07  0.0000000e+00  3.2618551e-08  9.9999997e-10  1.8980814e+02  2.2171543e-07  8.3762098e+00  7.4910326e-08  1.2421156e+01  1.4310343e+01  0.0000000e+00  0.0000000e+00  7.8652416e+01  7.5700069e+01
  1.3173000e+05  1.9226899e+03  2.5809676e+00  1.3854899e-09  9.2026904e+03  3.5660333e+01  6.5681706e-08  8.3333328e-06  5.4980916e-08  9.9999997e-10  1.7178999e+02  2.9404819e-07  9.2945020e+00  6.5639638e-08  1.1505569e+01  1.2857845e+01  0.0000000e+00  0.0000000e+00  7.1297671e+01  6.8617475e+01
  1.3179000e+05  1.9226899e+03  2.0135919e+00  7.3823229e-09  9.2026904e+03  3.8192575e+01  9.9663037e-08  1.6666666e-05  8.0989215e-08  9.9999997e-10  1.8472416e+02  2.9082685e-07  9.1913183e+00  7.9882391e-08  8.6228190e+00  9.9657007e+00  0.0000000e+00  0.0000000e+00  7.6340588e+01  7.3401844e+01
  1.3185000e+05  1.9226899e+03  2.1899608e+00  4.3762304e-09  9.2026904e+03  2.2701293e+01  4.2259393e-08  0.0000000e+00  6.3061594e-08  9.9999997e-10  1.1002399e+02  2.0591245e-07  8.3842312e+00  1.0636463e-07  9.3235612e+00  1.0868109e+01  0.0000000e+00  0.0000000e+00  4.5381933e+01  4.3623381e+01
  1.3191000e+05  1.9226899e+03  3.6053192e+00  2.8808758e-09  9.2026904e+03  3.5677400e+01  1.5065591e-07  0.0000000e+00  8.8591654e-08  9.9999997e-10  1.7152441e+02  2.6870698e-07  9.3750185e+00  8.8088130e-08  1.5194264e+01  1.7778502e+01  0.0000000e+00  0.0000000e+00  7.1198884e+01  6.8477611e+01
  1.3197000e+05  1.9226899e+03  3.6068016e+00  3.4450137e-08  9.2026904e+03  2.9729992e+01  8.8409030e-08  0.0000000e+00  3.2497973e-08  9.9999997e-10  1.4605438e+02  2.1756017e-07  9.2632100e+00  9.9909700e-08  1.4727208e+01  1.7175730e+01  0.0000000e+00  0.0000000e+00  5.9586223e+01  5.7315773e+01
  1.3203000e+05  1.9226899e+03  3.9249862e+00  8.7614194e-09  9.2026904e+03  3.2597411e+01  7.5534584e-08  0.0000000e+00  1.0158921e-07  9.9999997e-10  1.5785738e+02  1.6134534e-07  8.5311482e+00  1.0910285e-07  1.6038945e+01  1.8733929e+01  0.0000000e+00  0.0000000e+00  6.5124160e+01  6.2675414e+01
  1.3209000e+05  1.9226899e+03  1.0494093e+00  1.2435300e-08  9.2026904e+03  3.6140664e+01  9.7744655e-08  0.0000000e+00  7.8231589e-08  9.9999997e-10  1.7531032e+02  2.5818381e-07  9.5035464e+00  9.4308152e-08  4.3708039e+00  5.1157228e+00  0.0000000e+00  0.0000000e+00  7.2226801e+01  6.9526697e+01
  1.3215000e+05  1.9226899e+03  1.2372025e+00  1.8163148e-08  9.2026904e+03  3.9105323e+01  4.2551349e-08  0.0000000e+00  7.8445555e-08  9.9999997e-10  1.8798176e+02  2.7778626e-07  9.3049641e+00  5.6678747e-08  5.5921469e+00  6.3676853e+00  0.0000000e+00  0.0000000e+00  7.7850756e+01  7.5047734e+01
  1.3221000e+05  1.9226899e+03  1.7521001e+00  1.2241504e-08  9.2026904e+03  2.8090564e+01  5.9006539e-08  0.0000000e+00  1.0217048e-07  9.9999997e-10  1.3921931e+02  3.0472995e-07  8.8336949e+00  1.3987688e-07  8.2281373e+00  9.1814161e+00  0.0000000e+00  0.0000000e+00  5.8866312e+01  5.6726908e+01
  1.3227000e+05  1.9226899e+03  2.7962891e+00  1.7380778e-08  9.2026904e+03  2.3917499e+01  5.6090036e-08  0.0000000e+00  1.8178456e-07  9.9999997e-10  1.4576542e+02  1.8593495e-07  9.4534113e+00  1.1638189e-07  1.1914164e+01  1.3843624e+01  4.8010327e-01  8.0834120e-01  4.8096091e+01  4.6359508e+01
  1.3233000e+05  1.9226899e+03  4.4331011e+00  5.0364554e-08  9.2026904e+03  3.9168444e+01  5.0659051e-08  0.0000000e+00  1.0842927e-07  9.9999997e-10  1.8706259e+02  3.4806049e-07  9.3475226e+00  6.7387563e-08  1.8285931e+01  2.1335421e+01  0.0000000e+00  0.0000000e+00  7.7834431e+01  7.5049335e+01
  1.3239000e+05  1.9226899e+03  4.4962434e+00  1.0597744e-08  9.2026904e+03  3.8745136e+01  1.4554169e-07  0.0000000e+00  5.7603634e-08  9.9999997e-10  1.8517786e+02  3.7922676e-07  8.4384964e+00  7.1831947e-08  1.8556470e+01  2.1651037e+01  0.0000000e+00  0.0000000e+00  7.7062227e+01  7.4295613e+01
  1.3245000e+05  1.9226899e+03  4.0903609e+00  4.6678861e-08  9.2026904e+03  4.0061913e+01  8.3407537e-08  0.0000000e+00  6.4589340e-08  9.9999997e-10  1.9152389e+02  3.8967856e-07  8.8695357e+00  9.7596454e-08  1.6797961e+01  1.9671316e+01  0.0000000e+00  0.0000000e+00  7.9607502e+01  7.6726888e+01
  1.3251000e+05  1.9226899e+03  4.5429925e+00  2.4487041e-08  9.2026904e+03  4.1002690e+01  1.0055838e-07  0.0000000e+00  7.3375643e-08  9.9999997e-10  1.9588830e+02  3.2976280e-07  9.3221530e+00  1.2361133e-07  1.8562341e+01  2.1785223e+01  0.0000000e+00  0.0000000e+00  8.1444182e+01  7.8495706e+01
  1.3257000e+05  1.9226899e+03  4.4622407e+00  1.0101026e-08  9.2026904e+03  4.0755183e+01  6.6046357e-08  0.0000000e+00  6.2982507e-08  9.9999997e-10  1.9452366e+02  3.3878079e-07  8.6788036e+00  8.7629901e-08  1.8179336e+01  2.1304191e+01  0.0000000e+00  0.0000000e+00  8.1002070e+01  7.8006674e+01
