   Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C     C_BSY(uA)      AirMon_BSY      AirMon_B        C_D(nA)        AirMon_D      AirMon_L       AirMon_SL
  7.4670000e+04  2.1835100e+03  1.0280864e+02  7.3262498e-07  1.0431500e+04  1.9467198e+01  3.8127758e-07  8.3333328e-06  1.1490878e-07  9.9999999e-09  2.4441782e+02  4.9079724e-07  8.4421489e-08  2.5440977e-07
  7.4730000e+04  2.1835100e+03  9.9450308e+01  6.4803770e-07  1.0431500e+04  2.2038210e+01  3.1906806e-07  0.0000000e+00  3.6416785e-08  9.9999999e-09  2.4656121e+02  4.6649718e-07  8.6426229e-08  1.3640976e-07
  7.4790000e+04  2.1835100e+03  6.1474374e+01  5.3571737e-07  1.0431500e+04  1.0473718e+01  3.7446335e-07  8.3333328e-06  6.2742572e-08  9.9999999e-09  1.4470881e+02  4.0357865e-07  5.8630604e-08  1.7614725e-07
  7.4850000e+04  2.1835100e+03  1.2741717e+02  6.9133454e-07  1.0431500e+04  2.3622094e+01  3.6117663e-07  0.0000000e+00  3.8529062e-08  9.9999999e-09  3.0315361e+02  4.6612958e-07  5.7196057e-08  2.1338844e-07
  7.4910000e+04  2.1835100e+03  1.1621474e+02  6.9547958e-07  1.0431500e+04  2.1912660e+01  3.3026015e-07  0.0000000e+00  7.0190022e-08  9.9999999e-09  2.8553058e+02  5.3336803e-07  6.5430954e-08  1.4597881e-07
  7.4970000e+04  2.1835100e+03  1.1952776e+02  7.2129778e-07  1.0431500e+04  2.1390310e+01  3.1576926e-07  0.0000000e+00  9.9855335e-08  9.9999999e-09  2.8365199e+02  4.6943503e-07  2.4795262e-08  1.5520238e-07
  7.5030000e+04  2.1835100e+03  1.2154505e+02  7.6566166e-07  1.0431500e+04  2.2162580e+01  3.4107441e-07  1.6666666e-05  8.5745578e-08  9.9999999e-09  2.7031021e+02  5.1956549e-07  4.7449809e-08  1.3443829e-07
  7.5090000e+04  2.1835100e+03  9.1985736e+01  5.6732342e-07  1.0431500e+04  1.7142418e+01  3.9043003e-07  8.3333328e-06  7.1718068e-08  9.9999999e-09  2.1518455e+02  4.0122977e-07  1.1605770e-07  1.9837707e-07
  7.5150000e+04  2.1835100e+03  1.2195609e+02  7.5807270e-07  1.0431500e+04  2.2587453e+01  2.5394803e-07  1.6666666e-05  4.3156102e-08  9.9999999e-09  2.7916106e+02  4.9021574e-07  3.9132770e-08  1.0515813e-07
  7.5210000e+04  2.1835100e+03  8.9148065e+01  6.7027797e-07  1.0431500e+04  1.6771062e+01  2.8210421e-07  8.3333328e-06  7.7816990e-08  9.9999999e-09  2.0701846e+02  4.6119385e-07  5.8193637e-08  1.9493461e-07
  7.5270000e+04  2.1835100e+03  8.5873935e+01  6.5865443e-07  1.0431500e+04  1.5591578e+01  2.9776708e-07  1.6666666e-05  1.8880989e-05  9.9999999e-09  2.0480249e+02  4.3384208e-07  1.5628817e-07  1.3365351e-07
  7.5330000e+04  2.1835100e+03  1.3848505e+02  7.9875224e-07  1.0431500e+04  2.6402139e+01  2.9360340e-07  8.3333328e-06  9.7892680e-08  9.9999999e-09  3.2791026e+02  4.9016581e-07  7.5281067e-08  2.0243578e-07
  7.5390000e+04  2.1835100e+03  1.3275853e+02  7.6439623e-07  1.0431500e+04  2.4568185e+01  2.6938472e-07  8.3333328e-06  5.8956522e-06  9.9999999e-09  3.1940883e+02  5.7331111e-07  5.5630373e-08  1.6255634e-07
  7.5450000e+04  2.1835100e+03  1.2510406e+02  7.1743874e-07  1.0431500e+04  2.2919145e+01  3.6746608e-07  8.3333328e-06  9.4059889e-06  9.9999999e-09  3.0216005e+02  5.3816753e-07  1.6032424e-05  1.6061981e-07
  7.5510000e+04  2.1835100e+03  8.0515880e+01  5.6705968e-07  1.0431500e+04  1.4798805e+01  3.0297083e-07  0.0000000e+00  5.0680942e-07  9.9999999e-09  2.0339430e+02  4.5697259e-07  4.5908684e-08  2.1457576e-07
  7.5570000e+04  2.1835100e+03  8.7257105e+01  6.8493963e-07  1.0431500e+04  1.1376140e+01  2.5545121e-07  8.3333328e-06  5.5729425e-08  9.9999999e-09  9.3011699e+01  3.1809081e-07  7.9063308e-08  2.5346492e-07
  7.5630000e+04  2.1835100e+03  3.7362603e+01  5.8260556e-07  1.0431500e+04  6.9214677e+00  2.8302531e-07  0.0000000e+00  2.0241527e-08  9.9999999e-09  1.6874614e+02  2.1662726e-07  8.7404389e-08  1.6647954e-07
  7.5690000e+04  2.1835100e+03  8.3333328e-06  4.5269715e-07  1.0431500e+04  8.3333328e-05  2.6370905e-07  1.6666666e-05  2.8727105e-08  9.9999999e-09  4.0125311e-01  1.9813426e-07  9.8580703e-08  1.5384794e-07
  7.5750000e+04  2.1835100e+03  8.3333328e-06  3.2814160e-07  1.0431500e+04  2.4999998e-05  1.6728419e-07  0.0000000e+00  3.3379141e-08  9.9999999e-09  3.9250222e-01  2.2293303e-07  8.4232214e-08  1.6774783e-07
  7.5810000e+04  2.1835100e+03  2.4999998e-05  3.4804118e-07  1.0431500e+04  8.3333328e-05  2.8240468e-07  1.6666666e-05  4.1613559e-08  9.9999999e-09  3.9458618e-01  1.6667494e-07  1.2354360e-07  1.1453867e-07
  7.5870000e+04  2.1835100e+03  8.3333328e-06  3.3510003e-07  1.0431500e+04  4.1666664e-05  2.4363119e-07  8.3333328e-06  2.2718753e-07  9.9999999e-09  4.0333674e-01  2.1212625e-07  8.2751367e-08  1.7242159e-07
  7.5930000e+04  2.1835100e+03  1.3265258e+00  3.2997002e-07  1.0431500e+04  2.5840478e+00  2.9281780e-07  0.0000000e+00  3.3787524e-07  9.9999999e-09  6.0572365e+01  2.5653768e-07  1.5845497e-05  1.2442009e-07
  7.5990000e+04  2.1835100e+03  1.1537802e+01  3.0755492e-07  1.0431500e+04  9.1741678e-01  2.1869758e-07  8.3333328e-06  4.2709291e-08  9.9999999e-09  2.6649743e+01  2.2570074e-07  6.7223643e-08  1.6736772e-07
  7.6050000e+04  2.1835100e+03  2.3618552e+01  3.2598387e-07  1.0431500e+04  2.5502229e+00  2.3663122e-07  1.6666666e-05  3.4508877e-08  9.9999999e-09  1.1801877e+02  2.5303929e-07  6.0826876e-08  1.4174745e-07
  7.6110000e+04  2.1835100e+03  9.1312205e+00  2.8615328e-07  1.0431500e+04  1.1810098e+01  2.8369238e-07  8.3333328e-06  6.5124922e-08  9.9999999e-09  8.8907883e+01  3.3323719e-07  6.1732178e-08  1.1988610e-07
  7.6170000e+04  2.1835100e+03  5.2488973e+01  4.3657430e-07  1.0431500e+04  2.1869317e+01  2.5204839e-07  8.3333328e-06  3.4144285e-08  9.9999999e-09  2.5229809e+02  4.2439488e-07  5.0096100e-08  1.8508547e-07
  7.6230000e+04  2.1835100e+03  2.7341454e+01  2.8408392e-07  1.0431500e+04  2.1319408e+01  2.7307019e-07  0.0000000e+00  1.4013221e-08  9.9999999e-09  2.4899195e+02  4.6654422e-07  9.6854722e-08  2.2485863e-07
  7.6290000e+04  2.1835100e+03  1.2170342e+02  4.5004641e-07  1.0431500e+04  2.1599108e+01  2.9950369e-07  0.0000000e+00  3.1831178e-08  9.9999999e-09  2.9248582e+02  5.2234815e-07  4.9243000e-08  1.3546125e-07
  7.6350000e+04  2.1835100e+03  1.1840463e+02  6.7098096e-07  1.0431500e+04  2.1467831e+01  2.8677307e-07  0.0000000e+00  9.0497295e-08  9.9999999e-09  2.8656415e+02  5.1197238e-07  5.9292119e-08  2.2472868e-07
  7.6410000e+04  2.1835100e+03  5.5481239e+01  6.0658839e-07  1.0431500e+04  9.8088493e+00  2.9166717e-07  0.0000000e+00  2.3010377e-07  9.9999999e-09  1.3235390e+02  4.4475887e-07  7.3924549e-08  2.2704621e-07
  7.6470000e+04  2.1835100e+03  8.1127073e+01  4.6507123e-07  1.0431500e+04  4.0815540e+00  2.7426090e-07  8.3333328e-06  3.1797519e-07  9.9999999e-09  1.6314907e+02  3.2246529e-07  9.5256969e-08  1.9087052e-07
  7.6530000e+04  2.1835100e+03  8.7366532e+01  6.1306118e-07  1.0431500e+04  1.5082819e+01  2.5854032e-07  0.0000000e+00  6.0914472e-08  9.9999999e-09  2.7291510e+02  4.1467381e-07  1.3167378e-07  1.9387149e-07
  7.6590000e+04  2.1835100e+03  1.1929116e+02  6.2964619e-07  1.0431500e+04  2.1266496e+01  2.9686359e-07  1.6666666e-05  5.3560441e-08  9.9999999e-09  2.8692479e+02  4.9080060e-07  1.0083577e-07  2.0244394e-07
  7.6650000e+04  2.1835100e+03  1.1784345e+02  6.3812996e-07  1.0431500e+04  2.1608550e+01  2.8174444e-07  2.4999998e-05  5.4334293e-08  9.9999999e-09  2.8395763e+02  4.9907236e-07  8.8206768e-08  1.8159380e-07
  7.6710000e+04  2.1835100e+03  1.1854866e+02  7.4814920e-07  1.0431500e+04  2.2105796e+01  2.9729946e-07  8.3333328e-06  4.3863054e-08  9.9999999e-09  2.8314145e+02  4.8781205e-07  7.1501959e-08  2.0065960e-07
  7.6770000e+04  2.1835100e+03  1.2538338e+02  6.4902440e-07  1.0431500e+04  2.3235812e+01  3.0237543e-07  0.0000000e+00  5.4563653e-08  9.9999999e-09  2.9901906e+02  4.8655175e-07  6.7815887e-08  2.3324557e-07
  7.6830000e+04  2.1835100e+03  1.2092201e+02  7.2366785e-07  1.0431500e+04  2.2365561e+01  3.7434138e-07  8.3333328e-06  5.8697507e-08  9.9999999e-09  2.8902547e+02  4.9801831e-07  5.8663718e-08  2.0748922e-07
  7.6890000e+04  2.1835100e+03  1.2714559e+02  7.3850759e-07  1.0431500e+04  2.1250741e+01  3.0063890e-07  1.6666666e-05  5.5919997e-08  9.9999999e-09  2.8185180e+02  5.0315768e-07  4.7478990e-08  2.2910036e-07
  7.6950000e+04  2.1835100e+03  4.9303948e+01  5.5825812e-07  1.0431500e+04  2.4222033e+01  3.8458265e-07  2.4999998e-05  4.4778605e-08  9.9999999e-09  3.1550476e+02  5.2308821e-07  8.3434235e-08  2.0572235e-07
  7.7010000e+04  2.1835100e+03  1.6666666e-05  3.6204623e-07  1.0431500e+04  2.3390026e+01  3.5394505e-07  0.0000000e+00  4.2537994e-08  9.9999999e-09  2.8714100e+02  5.0584829e-07  1.3240920e-07  1.5169861e-07
  7.7070000e+04  2.1835100e+03  6.3175415e+01  4.6932040e-07  1.0431500e+04  1.8895033e+01  3.1773130e-07  3.3333331e-05  2.3380911e-08  9.9999999e-09  2.5347354e+02  4.6134357e-07  7.8446004e-08  1.8445783e-07
  7.7130000e+04  2.1835100e+03  1.2994572e+02  6.4374948e-07  1.0431500e+04  2.4103463e+01  3.4114819e-07  0.0000000e+00  4.2660764e-08  9.9999999e-09  3.0987406e+02  4.5313599e-07  7.3559870e-08  1.7495967e-07
  7.7190000e+04  2.1835100e+03  1.2666733e+02  6.3443729e-07  1.0431500e+04  2.2506156e+01  3.7589909e-07  0.0000000e+00  2.8566393e-08  9.9999999e-09  2.9206691e+02  5.1643237e-07  7.2767993e-08  1.3161451e-07
  7.7250000e+04  2.1835100e+03  1.2779726e+02  6.5787728e-07  1.0431500e+04  2.3132230e+01  3.0610178e-07  0.0000000e+00  2.1065363e-08  9.9999999e-09  3.0788101e+02  4.8719297e-07  4.8926316e-08  1.8738959e-07
  7.7310000e+04  2.1835100e+03  9.8053999e+01  7.1055992e-07  1.0431500e+04  1.7621332e+01  3.8460462e-07  2.4999998e-05  3.1329768e-08  9.9999999e-09  2.2616081e+02  4.8899185e-07  7.2193546e-08  2.1147321e-07
  7.7370000e+04  2.1835100e+03  1.0645828e+02  6.2008903e-07  1.0431500e+04  1.9843905e+01  3.3984508e-07  8.3333328e-06  2.2011453e-08  9.9999999e-09  2.5391852e+02  4.7910559e-07  1.1064503e-07  2.1712597e-07
  7.7430000e+04  2.1835100e+03  1.0565567e+02  6.4466729e-07  1.0431500e+04  2.2088373e+01  3.2089370e-07  0.0000000e+00  4.4298743e-08  9.9999999e-09  2.9727559e+02  4.7710432e-07  6.2965357e-08  1.7162350e-07
  7.7490000e+04  2.1835100e+03  4.1880349e+00  4.6585761e-07  1.0431500e+04  1.8026371e+01  3.4896934e-07  8.3333328e-06  4.3128936e-08  9.9999999e-09  2.6440815e+02  4.9264363e-07  1.2083961e-07  2.2048144e-07
  7.7550000e+04  2.1835100e+03  3.6520938e+01  3.8872613e-07  1.0431500e+04  2.0148100e+01  3.7141655e-07  1.6666666e-05  4.3244070e-08  9.9999999e-09  2.6857079e+02  4.5230239e-07  1.0073113e-07  2.1522634e-07
  7.7610000e+04  2.1835100e+03  1.1886558e+02  5.6295564e-07  1.0431500e+04  2.2368637e+01  3.1334223e-07  8.3333328e-06  3.2188391e-08  9.9999999e-09  2.8207988e+02  5.0041703e-07  1.2391544e-07  1.2659686e-07
  7.7670000e+04  2.1835100e+03  1.2472854e+02  7.0322412e-07  1.0431500e+04  2.2589871e+01  3.4292348e-07  8.3333328e-06  5.2795312e-08  9.9999999e-09  2.7591931e+02  4.7834476e-07  1.1313047e-07  1.7537559e-07
  7.7730000e+04  2.1835100e+03  1.1801898e+02  7.5021727e-07  1.0431500e+04  2.1295382e+01  3.7860611e-07  8.3333328e-06  1.2680086e-06  9.9999999e-09  2.8430412e+02  5.5724400e-07  1.2834591e-07  1.5973798e-07
  7.7790000e+04  2.1835100e+03  9.1498801e+01  7.1360020e-07  1.0431500e+04  1.6114387e+01  2.6166735e-07  0.0000000e+00  5.2474430e-08  9.9999999e-09  2.3083073e+02  4.9099042e-07  5.8445793e-08  1.8575248e-05
  7.7850000e+04  2.1835100e+03  0.0000000e+00  4.3907418e-07  1.0431500e+04  2.3834540e+01  3.9253805e-07  0.0000000e+00  3.7400477e-08  9.9999999e-09  3.0489448e+02  4.5233152e-07  1.0516035e-07  1.2313939e-07
  7.7910000e+04  2.1835100e+03  8.3333328e-06  3.4205846e-07  1.0431500e+04  2.5207417e+01  3.1145014e-07  0.0000000e+00  1.8202952e-08  9.9999999e-09  3.1725645e+02  5.4574586e-07  5.0543083e-08  1.6329302e-07
  7.7970000e+04  2.1835100e+03  5.3663507e+00  3.6773982e-07  1.0431500e+04  2.1488321e+01  3.2623192e-07  1.6666666e-05  3.0069925e-08  9.9999999e-09  2.8842901e+02  5.6479967e-07  6.8759368e-08  1.7360775e-07
  7.8030000e+04  2.1835100e+03  1.2415127e+02  4.4804576e-07  1.0431500e+04  2.2928293e+01  3.3995296e-07  0.0000000e+00  7.1537935e-08  9.9999999e-09  2.9790691e+02  5.4918872e-07  9.5997544e-08  1.6279585e-07
  7.8090000e+04  2.1835100e+03  1.2680596e+02  6.5938940e-07  1.0431500e+04  2.1119486e+01  3.5318629e-07  0.0000000e+00  3.3092231e-08  9.9999999e-09  3.0306169e+02  5.6958818e-07  1.2330209e-07  1.9396789e-07
  7.8150000e+04  2.1835100e+03  9.6014928e+01  5.7608510e-07  1.0431500e+04  1.7361760e+01  3.4957231e-07  0.0000000e+00  5.3518613e-08  9.9999999e-09  2.1484802e+02  4.7619207e-07  1.3782224e-07  1.8158189e-07
  7.8210000e+04  2.1835100e+03  1.0674830e+02  6.9870287e-07  1.0431500e+04  1.8730219e+01  3.0038949e-07  8.3361744e-06  3.2129650e-08  9.9999999e-09  2.6135606e+02  4.3135129e-07  1.1104646e-07  1.4823967e-07
  7.8270000e+04  2.1835100e+03  3.1074501e+01  5.6465522e-07  1.0431500e+04  1.5225536e+01  3.2734182e-07  1.6666666e-05  3.7689568e-08  9.9999999e-09  2.0089388e+02  4.8120658e-07  9.7765573e-08  1.8698414e-07
  7.8330000e+04  2.1835100e+03  3.1988504e-01  3.9689656e-07  1.0431500e+04  1.9867831e+01  2.7563160e-07  8.3333328e-06  2.3226847e-08  9.9999999e-09  2.6239351e+02  4.8123112e-07  1.0491875e-07  9.1862005e-06
  7.8390000e+04  2.1835100e+03  3.4934140e+01  4.5551343e-07  1.0431500e+04  1.9912584e+01  3.1353893e-07  1.6666666e-05  2.0007398e-08  9.9999999e-09  2.7146651e+02  4.1669228e-07  7.9787843e-08  1.3670085e-07
  7.8450000e+04  2.1835100e+03  4.6975016e-01  4.0964480e-07  1.0431500e+04  2.4144279e+01  2.8992294e-07  8.3333328e-06  3.0727410e-08  9.9999999e-09  3.0417389e+02  5.3660667e-07  6.5873210e-08  1.7534406e-07
  7.8510000e+04  2.1835100e+03  3.2400789e-01  3.7884116e-07  1.0431500e+04  2.4421574e+01  3.3055411e-07  0.0000000e+00  2.8273977e-08  9.9999999e-09  3.1997963e+02  5.7552620e-07  9.2622052e-08  1.4989656e-07
  7.8570000e+04  2.1835100e+03  1.3380888e-01  2.6678802e-07  1.0431500e+04  1.6164293e+01  2.6678393e-07  8.3333328e-06  2.7278164e-07  9.9999999e-09  1.7247244e+02  4.9380909e-07  3.8051507e-08  2.0356230e-07
  7.8630000e+04  2.1835100e+03  3.9045844e-01  2.9412190e-07  1.0431500e+04  2.0472989e+01  2.7794161e-07  1.6666666e-05  5.6901033e-08  9.9999999e-09  2.1687135e+02  3.8900054e-07  8.0246998e-08  2.2669899e-07
  7.8690000e+04  2.1835100e+03  4.4051660e-01  3.7098477e-07  1.0431500e+04  2.1439319e+01  3.2723671e-07  1.6666666e-05  2.0707380e-08  9.9999999e-09  2.3210259e+02  4.6296063e-07  6.4823407e-08  2.0208412e-07
  7.8750000e+04  2.1835100e+03  6.0156214e-01  2.6986083e-07  1.0431500e+04  2.4995337e+01  3.6913377e-07  0.0000000e+00  2.6978523e-08  9.9999999e-09  3.1613680e+02  4.6815608e-07  7.3007471e-08  1.9653257e-07
  7.8810000e+04  2.1835100e+03  2.9258812e-01  2.5198969e-07  1.0431500e+04  1.6069808e+01  3.4175845e-07  0.0000000e+00  2.2219618e-07  9.9999999e-09  1.9446013e+02  5.3044672e-07  5.4849096e-08  1.7661319e-07
  7.8870000e+04  2.1835100e+03  4.1666664e-05  2.7748413e-07  1.0431500e+04  1.6990376e+01  3.0058107e-07  1.6666666e-05  2.1840253e-07  9.9999999e-09  2.1519876e+02  3.7113949e-07  6.8986626e-06  2.2053840e-07
  7.8930000e+04  2.1835100e+03  5.9507751e+00  3.1405077e-07  1.0431500e+04  3.0395585e+00  3.3225468e-07  2.4999998e-05  3.3542374e-08  9.9999999e-09  2.5907607e+02  4.3113418e-07  7.5108492e-08  1.7127441e-07
  7.8990000e+04  2.1835100e+03  7.3828314e+00  2.6291946e-07  1.0431500e+04  1.4084901e+01  2.6563725e-07  8.3333328e-06  9.5997532e-08  9.9999999e-09  3.1239353e+02  4.3677645e-07  7.8568547e-08  1.6777438e-07
  7.9050000e+04  2.1835100e+03  8.3732108e+01  3.8012915e-07  1.0431500e+04  2.3827683e+01  3.0427562e-07  2.4999998e-05  3.6172817e-08  9.9999999e-09  3.2547433e+02  5.2715695e-07  3.3197697e-06  2.2802751e-07
  7.9110000e+04  2.1835100e+03  1.3943792e+02  5.7211328e-07  1.0431500e+04  2.6638874e+01  2.6552897e-07  0.0000000e+00  4.1961271e-08  9.9999999e-09  3.3121529e+02  5.2659657e-07  7.8170927e-08  9.4631302e-08
  7.9170000e+04  2.1835100e+03  1.3345917e+02  6.2559457e-07  1.0431500e+04  2.5070033e+01  2.6939758e-07  1.6666666e-05  2.4987608e-08  9.9999999e-09  3.1621749e+02  5.1838274e-07  2.5907215e-06  2.5342116e-07
  7.9230000e+04  2.1835100e+03  1.3573738e+02  7.6489043e-07  1.0431500e+04  2.5989807e+01  3.3311227e-07  8.3333328e-06  5.0717124e-08  9.9999999e-09  3.2159530e+02  5.3813102e-07  1.0035056e-07  2.2433307e-07
  7.9290000e+04  2.1835100e+03  1.2268147e+02  7.0258054e-07  1.0431500e+04  2.3196067e+01  3.4250260e-07  0.0000000e+00  4.7089107e-08  9.9999999e-09  2.8688940e+02  5.7312598e-07  7.1770241e-08  1.4960635e-07
  7.9350000e+04  2.1835100e+03  1.2454771e+02  8.1761846e-07  1.0431500e+04  2.2574531e+01  2.9886886e-07  0.0000000e+00  2.3331536e-08  9.9999999e-09  2.9873461e+02  5.2609564e-07  1.1879031e-07  1.9708454e-07
  7.9410000e+04  2.1835100e+03  1.3045788e+02  7.4491894e-07  1.0431500e+04  2.4578416e+01  3.8325118e-07  8.3333328e-06  5.4357300e-08  9.9999999e-09  2.9552987e+02  5.0800689e-07  7.3305795e-08  2.9023361e-07
  7.9470000e+04  2.1835100e+03  1.2394828e+02  6.5493851e-07  1.0431500e+04  2.3876996e+01  3.2566967e-07  1.6666666e-05  3.5879033e-08  9.9999999e-09  3.0008299e+02  5.6745272e-07  3.7501952e-08  1.3804590e-07
  7.9530000e+04  2.1835100e+03  1.2194318e+02  7.5951682e-07  1.0431500e+04  2.2607692e+01  2.6462733e-07  0.0000000e+00  4.2005078e-08  9.9999999e-09  2.6634805e+02  5.4075449e-07  5.7433529e-08  1.2904986e-07
  7.9590000e+04  2.1835100e+03  1.1996351e+02  7.1235366e-07  1.0431500e+04  2.2856796e+01  3.6969653e-07  0.0000000e+00  3.6191357e-08  9.9999999e-09  2.8494342e+02  5.0709582e-07  1.0523709e-07  2.4372176e-07
  7.9650000e+04  2.1835100e+03  7.8329795e+01  6.7129504e-07  1.0431500e+04  1.4363497e+01  3.1968387e-07  8.3333328e-06  4.0965310e-08  9.9999999e-09  2.0799391e+02  5.6067855e-07  8.1672101e-08  3.3871439e-07
  7.9710000e+04  2.1835100e+03  5.2575830e+01  6.4590277e-07  1.0431500e+04  9.2316489e+00  2.7183831e-07  1.6666666e-05  3.4935131e-08  9.9999999e-09  1.3001757e+02  4.8231039e-07  6.9862110e-08  1.8214238e-07
  7.9770000e+04  2.1835100e+03  2.4999998e-05  4.2482252e-07  1.0431500e+04  6.6666662e-05  2.7693542e-07  8.3333328e-06  3.0001135e-08  9.9999999e-09  4.1413725e-01  2.9274653e-07  9.4432156e-08  1.7492778e-07
  7.9830000e+04  2.1835100e+03  1.6666666e-05  3.2121845e-07  1.0431500e+04  4.9999997e-05  2.0079935e-07  1.6666666e-05  1.8938025e-08  9.9999999e-09  4.1083715e-01  2.6979116e-07  7.9954072e-08  1.6948042e-07
  7.9890000e+04  2.1835100e+03  1.6666666e-05  2.7811507e-07  1.0431500e+04  4.1666664e-05  2.3811468e-07  8.3333328e-06  1.6463698e-08  9.9999999e-09  4.0875589e-01  2.7780600e-07  1.0626207e-07  1.8202592e-07
  7.9950000e+04  2.1835100e+03  1.6669804e-05  3.0241758e-07  1.0431500e+04  5.8333330e-05  2.2775917e-07  0.0000000e+00  1.5251860e-08  9.9999999e-09  3.7833155e-01  2.9566561e-07  9.9886226e-08  1.6803723e-07
  8.0010000e+04  2.1835100e+03  2.4999998e-05  3.3879073e-07  1.0431500e+04  5.8333330e-05  2.2490645e-07  2.4999998e-05  1.8921400e-05  9.9999999e-09  4.1333538e-01  2.7022218e-07  1.3149804e-07  2.6251987e-07
  8.0070000e+04  2.1835100e+03  1.6666666e-05  3.7130323e-07  1.0431500e+04  6.6666663e-05  2.2395901e-07  1.6666666e-05  2.0259338e-08  9.9999999e-09  3.9500297e-01  2.9448569e-07  1.1868268e-05  2.0274386e-07
  8.0130000e+04  2.1835100e+03  0.0000000e+00  2.9597130e-07  1.0431500e+04  4.1666664e-05  2.7100799e-07  8.3333328e-06  5.9261724e-08  9.9999999e-09  4.0205142e-01  2.8809983e-07  1.0491364e-05  1.9251294e-07
  8.0190000e+04  2.1835100e+03  1.6666666e-05  2.8213982e-07  1.0431500e+04  3.3333331e-05  2.4493259e-07  1.6666666e-05  8.6760201e-07  9.9999999e-09  3.8711900e-01  2.8011382e-07  4.8548700e-08  1.9960954e-07
  8.0250000e+04  2.1835100e+03  1.6666666e-05  3.6373334e-07  1.0431500e+04  1.2755837e+00  2.9745275e-07  8.3333328e-06  5.2959709e-07  9.9999999e-09  4.6949371e+01  3.0883037e-07  9.2994535e-08  2.6291308e-07
  8.0310000e+04  2.1835100e+03  2.9333177e+00  2.9709397e-07  1.0431500e+04  9.9190858e+00  3.1001733e-07  0.0000000e+00  1.8789529e-08  9.9999999e-09  2.9256686e+02  4.0905852e-07  7.1402688e-08  2.6752937e-07
  8.0370000e+04  2.1835100e+03  3.3804640e+01  2.4137765e-07  1.0431500e+04  1.2223880e+01  2.3038923e-07  0.0000000e+00  1.5361303e-08  9.9999999e-09  2.2853506e+02  5.6838114e-07  4.1325347e-08  1.5377885e-07
  8.0430000e+04  2.1835100e+03  7.1091501e+01  4.0079152e-07  1.0431500e+04  1.4984495e+01  2.5070316e-07  0.0000000e+00  1.7153313e-08  9.9999999e-09  2.1368238e+02  4.8449940e-07  9.6560855e-08  1.9507831e-07
  8.0490000e+04  2.1835100e+03  3.1182264e+00  3.9684773e-07  1.0431500e+04  1.1301233e+01  2.7190591e-07  2.4999998e-05  5.6697623e-08  9.9999999e-09  1.4795194e+02  3.5985045e-07  5.4427990e-08  1.6576159e-07
  8.0550000e+04  2.1835100e+03  2.0302830e+01  2.5123635e-07  1.0431500e+04  2.0861556e+01  2.6255661e-07  1.6666666e-05  1.8963458e-05  9.9999999e-09  2.5962431e+02  4.4573335e-07  5.5028443e-08  2.1520427e-07
  8.0610000e+04  2.1835100e+03  3.7297203e+01  4.1515074e-07  1.0431500e+04  2.0839890e+01  3.2465328e-07  8.3333328e-06  3.1603188e-08  9.9999999e-09  2.9371056e+02  5.3954058e-07  4.7833987e-08  2.0821823e-07
  8.0670000e+04  2.1835100e+03  2.2912980e+01  3.2159709e-07  1.0431500e+04  2.2172247e+01  3.6718172e-07  8.3333328e-06  3.1236521e-08  9.9999999e-09  2.7496556e+02  5.2091337e-07  3.1098762e-08  2.4316587e-07
  8.0730000e+04  2.1835100e+03  1.5094978e+01  3.8860553e-07  1.0431500e+04  7.6342361e+00  2.5297233e-07  2.4999998e-05  1.7390014e-08  9.9999999e-09  1.0900615e+02  4.3357145e-07  6.3508791e-08  1.3550960e-07
  8.0790000e+04  2.1835100e+03  4.9944616e+01  3.0412258e-07  1.0431500e+04  1.7371389e+01  2.4408867e-07  8.3333328e-06  7.8790810e-08  9.9999999e-09  1.9623684e+02  3.6612580e-07  9.1079479e-08  1.3545502e-07
  8.0850000e+04  2.1835100e+03  6.5510927e+01  4.2503844e-07  1.0431500e+04  2.3897061e+01  2.8924227e-07  8.3333328e-06  4.3050708e-08  9.9999999e-09  2.9876676e+02  4.8112646e-07  6.8721629e-08  1.8443273e-07
  8.0910000e+04  2.1835100e+03  7.7661775e+01  4.5141921e-07  1.0431500e+04  1.1278176e+01  3.4295561e-07  8.3333328e-06  9.3175940e-08  9.9999999e-09  1.9115026e+02  5.5180205e-07  5.1331890e-08  1.2137552e-07
  8.0970000e+04  2.1835100e+03  5.6376588e+01  4.1759132e-07  1.0431500e+04  1.0212340e+01  3.3974095e-07  8.3333328e-06  2.5351939e-07  9.9999999e-09  1.4859593e+02  4.1438123e-07  6.1342670e-08  1.7999591e-07
  8.1030000e+04  2.1835100e+03  9.2978804e+01  4.9178514e-07  1.0431500e+04  1.7186694e+01  2.6425673e-07  8.3333328e-06  5.3379400e-08  9.9999999e-09  2.5555683e+02  5.1009788e-07  6.3359907e-08  1.3106548e-07
  8.1090000e+04  2.1835100e+03  5.3884932e+01  4.8592847e-07  1.0431500e+04  2.1041440e+01  3.0041821e-07  0.0000000e+00  1.9015299e-08  9.9999999e-09  2.8010852e+02  5.1226549e-07  4.5850436e-08  1.8103444e-07
  8.1150000e+04  2.1835100e+03  1.6666666e-05  3.5156720e-07  1.0431500e+04  7.6516769e+00  3.9287921e-07  8.3333328e-06  1.8108653e-08  9.9999999e-09  1.4109447e+02  4.5776376e-07  9.7447998e-08  1.7189427e-07
